GameUID,PitchNo,PitchUID,PlayID,Date,Time,UTCDate,UTCTime,LocalDateTime,UTCDateTime,PitcherTeam,BatterTeam,PitchCall,PlayResult,DetectedShift,1B_PositionAtReleaseX,1B_PositionAtReleaseZ,2B_PositionAtReleaseX,2B_PositionAtReleaseZ,3B_PositionAtReleaseX,3B_PositionAtReleaseZ,SS_PositionAtReleaseX,SS_PositionAtReleaseZ,LF_PositionAtReleaseX,LF_PositionAtReleaseZ,CF_PositionAtReleaseX,CF_PositionAtReleaseZ,RF_PositionAtReleaseX,RF_PositionAtReleaseZ,1B_Name,1B_Id,2B_Name,2B_Id,3B_Name,3B_Id,SS_Name,SS_Id,LF_Name,LF_Id,CF_Name,CF_Id,RF_Name,RF_Id,FHC
b7113a09-e781-4d79-a884-e6c151a7ca52,107,b0da2930-dc17-11ee-a4cb-897d753b3eb2,8ea94c10-1803-4db9-b91d-667b4f1b31fc,2024-03-06,18:14:39.87,2024-03-07,00:14:39.87,2024-03-06T18:14:39.8780000-06:00,2024-03-07T00:14:39.8780000Z,UNO_MAV,POR_PIL,InPlay,Out,NoShift,91.58035,70.62252,,,91.40042,-66.22436,148.97688,-35.17355,255.68322,-147.793,336.21022,11.50947,269.54727,142.08603,,,,,,,,,,,,,,,true
b7113a09-e781-4d79-a884-e6c151a7ca52,108,f95cef80-dc17-11ee-a4cb-897d753b3eb2,376e7d22-094a-474d-828e-c59787ebb596,2024-03-06,18:16:41.51,2024-03-07,00:16:41.51,2024-03-06T18:16:41.5160000-06:00,2024-03-07T00:16:41.5160000Z,POR_PIL,UNO_MAV,StrikeCalled,Undefined,NoShift,97.58113,67.38475,149.62567,37.99292,76.76118,-52.54493,153.09751,-44.81189,284.51421,-148.21342,338.79206,29.72485,272.06605,144.05205,,,,,,,,,,,,,,,true
b7113a09-e781-4d79-a884-e6c151a7ca52,109,024fbcd0-dc18-11ee-a4cb-897d753b3eb2,0275178d-064b-4927-8486-15b899dae118,2024-03-06,18:16:56.48,2024-03-07,00:16:56.48,2024-03-06T18:16:56.4830000-06:00,2024-03-07T00:16:56.4830000Z,POR_PIL,UNO_MAV,StrikeSwinging,Undefined,NoShift,101.56115,69.34911,149.63858,39.32309,77.41818,-54.34514,148.25893,-47.37733,285.36706,-148.55125,319.88677,30.55053,271.06367,142.54036,,,,,,,,,,,,,,,true
b7113a09-e781-4d79-a884-e6c151a7ca52,110,0a47d670-dc18-11ee-a4cb-897d753b3eb2,f5ec1823-b610-406b-b307-735b523c1f63,2024-03-06,18:17:09.91,2024-03-07,00:17:09.91,2024-03-06T18:17:09.9170000-06:00,2024-03-07T00:17:09.9170000Z,POR_PIL,UNO_MAV,BallCalled,Undefined,NoShift,98.82251,67.96268,149.16116,39.68719,90.97402,-67.51949,155.29654,-47.32286,283.59916,-147.16089,324.17673,33.14839,267.19836,140.96015,,,,,,,,,,,,,,,true
b7113a09-e781-4d79-a884-e6c151a7ca52,111,154d3010-dc18-11ee-a4cb-897d753b3eb2,2f8937ad-40c7-4c2d-bf64-34cbf0dfa25a,2024-03-06,18:17:28.39,2024-03-07,00:17:28.39,2024-03-06T18:17:28.3920000-06:00,2024-03-07T00:17:28.3920000Z,POR_PIL,UNO_MAV,StrikeCalled,Undefined,NoShift,98.49274,69.10195,149.79844,39.86826,90.04775,-68.13048,155.41857,-47.22419,281.93616,-145.98794,316.13373,34.58633,264.30726,140.41126,,,,,,,,,,,,,,,true
b7113a09-e781-4d79-a884-e6c151a7ca52,112,24303910-dc18-11ee-a4cb-897d753b3eb2,29a2d62a-bcff-481e-8352-dc87133ce19c,2024-03-06,18:17:53.38,2024-03-07,00:17:53.38,2024-03-06T18:17:53.3890000-06:00,2024-03-07T00:17:53.3890000Z,POR_PIL,UNO_MAV,BallCalled,Undefined,NoShift,96.30116,75.64906,163.24186,67.84334,84.45875,-48.06958,155.34728,-28.42714,273.47136,-138.97999,326.8245,23.00626,268.95405,144.37496,,,,,,,,,,,,,,,true
b7113a09-e781-4d79-a884-e6c151a7ca52,113,2d8dd620-dc18-11ee-a4cb-897d753b3eb2,9c04de65-f1bb-4651-8a80-2072f0f8501a,2024-03-06,18:18:09.12,2024-03-07,00:18:09.12,2024-03-06T18:18:09.1230000-06:00,2024-03-07T00:18:09.1230000Z,POR_PIL,UNO_MAV,StrikeSwinging,Undefined,NoShift,97.0693,77.08306,162.32346,68.47611,83.5594,-48.07579,154.11151,-32.36465,273.30295,-138.29594,321.00902,22.92209,265.59873,143.19925,,,,,,,,,,,,,,,true
b7113a09-e781-4d79-a884-e6c151a7ca52,114,37084a00-dc18-11ee-a4cb-897d753b3eb2,7997b822-6118-46ea-a554-7539688e2bd6,2024-03-06,18:18:25.01,2024-03-07,00:18:25.01,2024-03-06T18:18:25.0110000-06:00,2024-03-07T00:18:25.0110000Z,POR_PIL,UNO_MAV,BallCalled,Undefined,NoShift,98.16689,76.96816,164.66816,68.66508,83.10522,-48.5376,154.74527,-32.23835,270.10692,-137.12054,323.07617,25.14058,263.87273,143.3516,,,,,,,,,,,,,,,true
b7113a09-e781-4d79-a884-e6c151a7ca52,115,42ba1040-dc18-11ee-a4cb-897d753b3eb2,0b1e6d09-cea2-449e-b511-ce0b05a568b9,2024-03-06,18:18:44.60,2024-03-07,00:18:44.60,2024-03-06T18:18:44.6060000-06:00,2024-03-07T00:18:44.6060000Z,POR_PIL,UNO_MAV,BallCalled,Undefined,NoShift,97.44849,76.34467,163.01121,68.18387,83.4004,-49.73785,155.79066,-31.21629,272.17609,-138.12286,322.58563,23.28065,263.1192,144.53815,,,,,,,,,,,,,,,true
b7113a09-e781-4d79-a884-e6c151a7ca52,116,4e1ea0e0-dc18-11ee-a4cb-897d753b3eb2,d0d88ac2-8346-48bb-8954-2faff811bf04,2024-03-06,18:19:03.74,2024-03-07,00:19:03.74,2024-03-06T18:19:03.7410000-06:00,2024-03-07T00:19:03.7410000Z,POR_PIL,UNO_MAV,FoulBall,Undefined,NoShift,97.79964,75.7127,161.93716,67.76737,91.43591,-56.9713,154.52628,-33.94007,270.3458,-137.14327,323.84496,24.61297,266.79737,146.16772,,,,,,,,,,,,,,,true
b7113a09-e781-4d79-a884-e6c151a7ca52,117,58fe9830-dc18-11ee-a4cb-897d753b3eb2,68152b0f-dfd7-4fce-b542-cb71112095f2,2024-03-06,18:19:22.02,2024-03-07,00:19:22.02,2024-03-06T18:19:22.0240000-06:00,2024-03-07T00:19:22.0240000Z,POR_PIL,UNO_MAV,StrikeSwinging,Undefined,NoShift,97.45804,75.55167,164.45704,68.32102,92.34615,-62.37715,154.17937,-33.31456,257.5986,-140.0103,329.57985,-17.19991,264.92189,145.84527,,,,,,,,,,,,,,,true
b7113a09-e781-4d79-a884-e6c151a7ca52,118,69a215e0-dc18-11ee-a4cb-897d753b3eb2,5f762e4f-813e-4ed6-abf9-510c18374fd3,2024-03-06,18:19:49.86,2024-03-07,00:19:49.86,2024-03-06T18:19:49.8620000-06:00,2024-03-07T00:19:49.8620000Z,POR_PIL,UNO_MAV,StrikeCalled,Undefined,NoShift,97.93107,68.71815,147.94122,40.11685,78.78058,-57.63085,153.4509,-45.0956,281.79446,-144.23484,320.88518,30.30305,253.73494,141.06229,,,,,,,,,,,,,,,true
b7113a09-e781-4d79-a884-e6c151a7ca52,119,71171cd0-dc18-11ee-a4cb-897d753b3eb2,68db7cff-0a93-4269-b395-2692c4a43cb3,2024-03-06,18:20:02.40,2024-03-07,00:20:02.40,2024-03-06T18:20:02.4080000-06:00,2024-03-07T00:20:02.4080000Z,POR_PIL,UNO_MAV,InPlay,Double,NoShift,100.36013,70.26926,147.72613,41.95995,90.8508,-64.02678,153.34955,-44.59688,281.73554,-144.51453,324.63046,34.63569,254.66602,142.41522,,,,,,,,,,,,,,,true
b7113a09-e781-4d79-a884-e6c151a7ca52,120,8d684210-dc18-11ee-a4cb-897d753b3eb2,acf0796b-9b84-482e-8a25-72b64e77ec9b,2024-03-06,18:20:49.95,2024-03-07,00:20:49.95,2024-03-06T18:20:49.9530000-06:00,2024-03-07T00:20:49.9530000Z,POR_PIL,UNO_MAV,BallCalled,Undefined,NoShift,97.25163,71.55295,148.41778,41.24655,92.53748,-62.07872,146.71428,-23.57261,287.64908,-128.9771,314.85484,29.41614,262.67981,148.39761,,,,,,,,,,,,,,,true
b7113a09-e781-4d79-a884-e6c151a7ca52,121,98e19330-dc18-11ee-a4cb-897d753b3eb2,728eef9c-0da0-446d-b434-a01b21e2981b,2024-03-06,18:21:09.18,2024-03-07,00:21:09.18,2024-03-06T18:21:09.1800000-06:00,2024-03-07T00:21:09.1800000Z,POR_PIL,UNO_MAV,BallCalled,Undefined,NoShift,99.14949,71.64565,148.5114,41.47801,91.30864,-62.97542,146.26909,-29.73507,285.999,-127.6546,317.49305,29.14113,259.54628,144.87946,,,,,,,,,,,,,,,true
b7113a09-e781-4d79-a884-e6c151a7ca52,122,a8177720-dc18-11ee-a4cb-897d753b3eb2,c321131d-0280-4186-af37-66acddd505c9,2024-03-06,18:21:34.72,2024-03-07,00:21:34.72,2024-03-06T18:21:34.7230000-06:00,2024-03-07T00:21:34.7230000Z,POR_PIL,UNO_MAV,BallCalled,Undefined,NoShift,97.42153,72.19238,148.39671,41.13083,89.99067,-63.97688,142.74736,-25.6349,283.45293,-126.48347,310.35198,28.736,257.11249,144.19847,,,,,,,,,,,,,,,true
b7113a09-e781-4d79-a884-e6c151a7ca52,123,b74e4570-dc18-11ee-a4cb-897d753b3eb2,231f28fc-b1a6-4143-9095-1ad2f7cb3708,2024-03-06,18:22:00.19,2024-03-07,00:22:00.19,2024-03-06T18:22:00.1920000-06:00,2024-03-07T00:22:00.1920000Z,POR_PIL,UNO_MAV,StrikeCalled,Undefined,NoShift,96.98115,71.94027,147.78734,42.01056,89.20845,-65.259,141.19747,-27.31324,282.50668,-125.73596,314.49494,29.20561,258.39581,141.23463,,,,,,,,,,,,,,,true
b7113a09-e781-4d79-a884-e6c151a7ca52,124,cf59d1c0-dc18-11ee-a4cb-897d753b3eb2,02a8c94d-a581-4a70-89e7-4dfc92fd2855,2024-03-06,18:22:40.59,2024-03-07,00:22:40.59,2024-03-06T18:22:40.5910000-06:00,2024-03-07T00:22:40.5910000Z,POR_PIL,UNO_MAV,BallCalled,Undefined,NoShift,97.98572,74.12362,144.81789,47.24493,91.25386,-61.99453,151.90207,-40.26719,285.31097,-125.31293,318.6032,27.99832,262.26299,144.49657,,,,,,,,,,,,,,,true
b7113a09-e781-4d79-a884-e6c151a7ca52,125,e48d10c0-dc18-11ee-a4cb-897d753b3eb2,c2ad9166-73e6-4e93-991f-e4c26923e6d4,2024-03-06,18:23:16.14,2024-03-07,00:23:16.14,2024-03-06T18:23:16.1440000-06:00,2024-03-07T00:23:16.1440000Z,POR_PIL,UNO_MAV,BallCalled,Undefined,NoShift,66.42808,59.10499,148.68784,33.10118,85.23842,-66.24093,149.65667,-41.15154,287.72072,-146.94974,323.98145,35.0091,260.875,143.9196,,,,,,,,,,,,,,,true
b7113a09-e781-4d79-a884-e6c151a7ca52,126,f24e7d20-dc18-11ee-a4cb-897d753b3eb2,0afc4472-8437-4d3c-8355-f1e156c8dca9,2024-03-06,18:23:39.21,2024-03-07,00:23:39.21,2024-03-06T18:23:39.2140000-06:00,2024-03-07T00:23:39.2140000Z,POR_PIL,UNO_MAV,BallCalled,Undefined,NoShift,66.58173,58.89455,149.94513,32.3501,89.30611,-58.65554,152.89309,-42.98992,286.08383,-145.59742,317.37287,32.72936,258.42908,145.00852,,,,,,,,,,,,,,,true
b7113a09-e781-4d79-a884-e6c151a7ca52,127,fd83c060-dc18-11ee-a4cb-897d753b3eb2,47ec2101-3568-405b-bfbd-9ef7c71ee00d,2024-03-06,18:23:57.98,2024-03-07,00:23:57.98,2024-03-06T18:23:57.9820000-06:00,2024-03-07T00:23:57.9820000Z,POR_PIL,UNO_MAV,BallCalled,Undefined,NoShift,67.00272,58.75135,152.18832,28.06273,92.97909,-58.77429,152.81041,-42.54071,284.95019,-145.30166,312.50187,33.39898,256.51173,143.15758,,,,,,,,,,,,,,,true
b7113a09-e781-4d79-a884-e6c151a7ca52,128,092ea8d0-dc19-11ee-a4cb-897d753b3eb2,ab6df166-efca-4930-b2ef-6fe33d68b039,2024-03-06,18:24:17.60,2024-03-07,00:24:17.60,2024-03-06T18:24:17.6030000-06:00,2024-03-07T00:24:17.6030000Z,POR_PIL,UNO_MAV,StrikeCalled,Undefined,NoShift,66.79593,58.5755,152.18372,27.02216,91.8635,-59.77369,153.07992,-41.86987,286.18633,-145.9036,313.89761,35.38966,254.55117,143.21824,,,,,,,,,,,,,,,true
b7113a09-e781-4d79-a884-e6c151a7ca52,129,2b193730-dc19-11ee-a4cb-897d753b3eb2,cc7f3b2f-e9c9-4fe4-99fb-4f57a07af859,2024-03-06,18:25:14.48,2024-03-07,00:25:14.48,2024-03-06T18:25:14.4850000-06:00,2024-03-07T00:25:14.4850000Z,POR_PIL,UNO_MAV,StrikeCalled,Undefined,NoShift,67.94002,58.40748,150.51755,29.40044,88.58902,-61.07463,150.94174,-47.07274,283.70832,-145.36004,313.15321,25.29549,257.16945,143.69848,,,,,,,,,,,,,,,true
b7113a09-e781-4d79-a884-e6c151a7ca52,130,38827170-dc19-11ee-a4cb-897d753b3eb2,627e02a4-418d-4d9f-a7e3-d2a6f11da520,2024-03-06,18:25:37.00,2024-03-07,00:25:37.00,2024-03-06T18:25:37.0040000-06:00,2024-03-07T00:25:37.0040000Z,POR_PIL,UNO_MAV,InPlay,Out,NoShift,69.71442,57.32487,149.18999,39.83824,89.60806,-63.99643,148.25936,-47.57496,283.05787,-144.65134,312.62501,29.79599,244.60203,137.56749,,,,,,,,,,,,,,,true
b7113a09-e781-4d79-a884-e6c151a7ca52,131,88ba7c00-dc19-11ee-a4cb-897d753b3eb2,0f140e0e-9b45-4773-9458-8132485a9ef3,2024-03-06,18:27:51.55,2024-03-07,00:27:51.55,2024-03-06T18:27:51.5580000-06:00,2024-03-07T00:27:51.5580000Z,UNO_MAV,POR_PIL,StrikeCalled,Undefined,NoShift,87.45268,65.3078,148.39754,33.5954,71.12738,-51.11835,147.12702,-36.34004,263.59709,-158.79016,325.88517,-14.53225,262.72608,126.47632,,,,,,,,,,,,,,,true
b7113a09-e781-4d79-a884-e6c151a7ca52,132,8ed79410-dc19-11ee-a4cb-897d753b3eb2,fc55f436-7f10-48d5-9066-69f9a2a35a15,2024-03-06,18:28:01.76,2024-03-07,00:28:01.76,2024-03-06T18:28:01.7620000-06:00,2024-03-07T00:28:01.7620000Z,UNO_MAV,POR_PIL,StrikeCalled,Undefined,NoShift,89.56808,67.09626,150.56551,34.68963,75.72794,-53.6228,146.807,-36.27989,259.69921,-153.57721,321.50326,-14.05943,258.70768,130.71271,,,,,,,,,,,,,,,true
b7113a09-e781-4d79-a884-e6c151a7ca52,133,95ae1110-dc19-11ee-a4cb-897d753b3eb2,b2ba7015-38b7-443d-b2b9-c221a19e7759,2024-03-06,18:28:13.23,2024-03-07,00:28:13.23,2024-03-06T18:28:13.2390000-06:00,2024-03-07T00:28:13.2390000Z,UNO_MAV,POR_PIL,BallCalled,Undefined,NoShift,86.54978,65.41753,149.71228,34.8623,84.50004,-61.82723,147.95883,-35.98117,256.00571,-150.34603,323.84922,-13.68367,262.27372,133.30549,,,,,,,,,,,,,,,true
b7113a09-e781-4d79-a884-e6c151a7ca52,134,9c5fa0f0-dc19-11ee-a4cb-897d753b3eb2,fabcb23f-3ad0-40a5-b579-6f5b9ed35ff7,2024-03-06,18:28:24.49,2024-03-07,00:28:24.49,2024-03-06T18:28:24.4980000-06:00,2024-03-07T00:28:24.4980000Z,UNO_MAV,POR_PIL,InPlay,Single,NoShift,85.89556,64.67689,151.16186,35.80351,86.31909,-62.95256,146.8103,-37.35286,252.58714,-148.79142,320.0485,-12.57599,262.64233,132.90515,,,,,,,,,,,,,,,true
b7113a09-e781-4d79-a884-e6c151a7ca52,135,aee461c0-dc19-11ee-a4cb-897d753b3eb2,bca2ed33-ceaa-4d11-a540-afd7261c1af7,2024-03-06,18:28:55.55,2024-03-07,00:28:55.55,2024-03-06T18:28:55.5560000-06:00,2024-03-07T00:28:55.5560000Z,UNO_MAV,POR_PIL,BallCalled,Undefined,NoShift,63.17244,58.40606,142.6876,25.45225,80.53804,-58.25043,142.99277,-29.84721,262.19266,-153.37108,323.61911,-13.41962,255.27362,133.36499,,,,,,,,,,,,,,,true
b7113a09-e781-4d79-a884-e6c151a7ca52,136,b74883a0-dc19-11ee-a4cb-897d753b3eb2,6335e72b-d1cf-477f-99e8-ce8bd5d862b0,2024-03-06,18:29:09.60,2024-03-07,00:29:09.60,2024-03-06T18:29:09.6020000-06:00,2024-03-07T00:29:09.6020000Z,UNO_MAV,POR_PIL,BallCalled,Undefined,NoShift,63.42875,57.90468,142.66222,24.21024,80.19522,-57.83554,143.33804,-28.6318,263.15973,-153.14063,323.02916,-12.61116,258.88451,133.57749,,,,,,,,,,,,,,,true
b7113a09-e781-4d79-a884-e6c151a7ca52,137,c33ea5e0-dc19-11ee-a4cb-897d753b3eb2,400c894d-9d5b-4407-82bc-96e527292efe,2024-03-06,18:29:29.65,2024-03-07,00:29:29.65,2024-03-06T18:29:29.6580000-06:00,2024-03-07T00:29:29.6580000Z,UNO_MAV,POR_PIL,InPlay,FieldersChoice,NoShift,63.17639,58.03895,142.89099,23.04261,83.81496,-61.38459,142.81262,-28.22099,259.98596,-152.30913,319.89725,-13.30183,258.11711,134.69165,,,,,,,,,,,,,,,true
b7113a09-e781-4d79-a884-e6c151a7ca52,138,dde6fd20-dc19-11ee-a4cb-897d753b3eb2,75dfafaa-a469-4e50-b2ab-d50ed9b9547f,2024-03-06,18:30:14.46,2024-03-07,00:30:14.46,2024-03-06T18:30:14.4660000-06:00,2024-03-07T00:30:14.4660000Z,UNO_MAV,POR_PIL,FoulBall,Undefined,NoShift,63.40258,57.83441,145.20111,19.24827,84.66102,-63.1348,141.86878,-29.13828,255.97513,-153.00113,324.82233,-12.02147,262.87946,135.03946,,,,,,,,,,,,,,,true
b7113a09-e781-4d79-a884-e6c151a7ca52,139,e97b2940-dc19-11ee-a4cb-897d753b3eb2,370dc366-5844-4ac1-9eb0-163f3ac88ff0,2024-03-06,18:30:33.85,2024-03-07,00:30:33.85,2024-03-06T18:30:33.8590000-06:00,2024-03-07T00:30:33.8590000Z,UNO_MAV,POR_PIL,BallCalled,Undefined,NoShift,63.54276,58.11624,146.14185,18.03631,84.11436,-62.76728,142.89055,-28.08238,259.61589,-154.64026,325.12112,-12.86954,260.73209,135.42352,,,,,,,,,,,,,,,true
b7113a09-e781-4d79-a884-e6c151a7ca52,140,08f26db0-dc1a-11ee-a4cb-897d753b3eb2,84ba4598-7587-4ba4-9b18-4a65ce0adbd7,2024-03-06,18:31:26.53,2024-03-07,00:31:26.53,2024-03-06T18:31:26.5350000-06:00,2024-03-07T00:31:26.5350000Z,UNO_MAV,POR_PIL,BallCalled,Undefined,NoShift,70.72164,50.25466,107.23483,29.05424,74.49173,-52.65221,,,251.86459,-147.67489,327.20835,-13.62554,251.76631,131.54655,,,,,,,,,,,,,,,true
b7113a09-e781-4d79-a884-e6c151a7ca52,141,10ffbd00-dc1a-11ee-a4cb-897d753b3eb2,2ae8af73-f4ad-4b3c-8cae-7629354cb6ee,2024-03-06,18:31:40.18,2024-03-07,00:31:40.18,2024-03-06T18:31:40.1830000-06:00,2024-03-07T00:31:40.1830000Z,UNO_MAV,POR_PIL,FoulBall,Undefined,NoShift,70.68825,50.78345,106.62575,27.84979,76.12392,-54.60298,,,252.67563,-147.89468,325.98638,-12.48239,255.47527,133.59972,,,,,,,,,,,,,,,true
b7113a09-e781-4d79-a884-e6c151a7ca52,142,22936710-dc1a-11ee-a4cb-897d753b3eb2,750ac4c6-a95b-411b-89b1-102333a06d69,2024-03-06,18:32:09.68,2024-03-07,00:32:09.68,2024-03-06T18:32:09.6860000-06:00,2024-03-07T00:32:09.6860000Z,UNO_MAV,POR_PIL,BallCalled,Undefined,NoShift,70.78376,50.19603,,,76.54152,-54.86935,,,250.62095,-149.48492,325.09516,-13.90983,252.39352,130.92789,,,,,,,,,,,,,,,true
b7113a09-e781-4d79-a884-e6c151a7ca52,143,2fdb5db0-dc1a-11ee-a4cb-897d753b3eb2,f148798a-cae7-4977-80cd-bb7bda7a78a6,2024-03-06,18:32:31.97,2024-03-07,00:32:31.97,2024-03-06T18:32:31.9720000-06:00,2024-03-07T00:32:31.9720000Z,UNO_MAV,POR_PIL,FoulBall,Undefined,NoShift,71.52861,51.09812,,,77.14468,-56.37641,,,258.47184,-151.65853,327.20883,-13.97239,262.55768,134.39265,,,,,,,,,,,,,,,true
b7113a09-e781-4d79-a884-e6c151a7ca52,144,3e03a230-dc1a-11ee-a4cb-897d753b3eb2,11adb86e-cde6-47a6-80c9-1ffd990a81ce,2024-03-06,18:32:55.71,2024-03-07,00:32:55.71,2024-03-06T18:32:55.7110000-06:00,2024-03-07T00:32:55.7110000Z,UNO_MAV,POR_PIL,InPlay,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
b7113a09-e781-4d79-a884-e6c151a7ca52,145,56653dc0-dc1a-11ee-a4cb-897d753b3eb2,,,,,,,,UNO_MAV,POR_PIL,BallCalled,Undefined,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
b7113a09-e781-4d79-a884-e6c151a7ca52,146,5d76c7f0-dc1a-11ee-a4cb-897d753b3eb2,ea496f4a-fbb9-43c3-8997-af9d350075a2,2024-03-06,18:33:48.49,2024-03-07,00:33:48.49,2024-03-06T18:33:48.4940000-06:00,2024-03-07T00:33:48.4940000Z,UNO_MAV,POR_PIL,InPlay,Error,NoShift,86.19141,62.60924,146.79717,32.73317,76.3768,-54.72112,143.84422,-37.38122,250.87078,-146.87719,322.08452,-12.45644,255.12513,128.63666,,,,,,,,,,,,,,,true
b7113a09-e781-4d79-a884-e6c151a7ca52,147,71f3af40-dc1a-11ee-a4cb-897d753b3eb2,600100eb-36bf-49be-8680-0b3f0f8b8daa,2024-03-06,18:34:22.84,2024-03-07,00:34:22.84,2024-03-06T18:34:22.8450000-06:00,2024-03-07T00:34:22.8450000Z,UNO_MAV,POR_PIL,StrikeCalled,Undefined,NoShift,63.17607,57.80577,148.10609,40.53519,79.11775,-55.82528,140.84557,-25.19376,263.95842,-154.8918,323.66713,-16.98857,272.7398,141.89944,,,,,,,,,,,,,,,true
b7113a09-e781-4d79-a884-e6c151a7ca52,148,7ae1c1a0-dc1a-11ee-a4cb-897d753b3eb2,1983ff1b-f182-4deb-9361-d38cb754b3f4,2024-03-06,18:34:37.82,2024-03-07,00:34:37.82,2024-03-06T18:34:37.8220000-06:00,2024-03-07T00:34:37.8220000Z,UNO_MAV,POR_PIL,FoulBall,Undefined,NoShift,63.4918,57.93064,146.29962,40.45934,77.02205,-54.73647,140.08182,-25.70656,256.13098,-148.2999,318.89192,-18.13843,271.69162,136.78259,,,,,,,,,,,,,,,true
b7113a09-e781-4d79-a884-e6c151a7ca52,149,87840260-dc1a-11ee-a4cb-897d753b3eb2,8449f371-dfe9-4262-a9dd-afeb2e82a042,2024-03-06,18:34:59.05,2024-03-07,00:34:59.05,2024-03-06T18:34:59.0520000-06:00,2024-03-07T00:34:59.0520000Z,UNO_MAV,POR_PIL,FoulBall,Undefined,NoShift,63.43059,58.09148,144.37281,40.02588,85.46954,-64.39704,139.88163,-25.47323,262.88228,-156.01678,321.78062,-18.84343,270.55338,139.29713,,,,,,,,,,,,,,,true
b7113a09-e781-4d79-a884-e6c151a7ca52,150,949ea770-dc1a-11ee-a4cb-897d753b3eb2,17c9ef4e-93ee-43c0-a336-4cf402ea5693,2024-03-06,18:35:21.00,2024-03-07,00:35:21.00,2024-03-06T18:35:21.0060000-06:00,2024-03-07T00:35:21.0060000Z,UNO_MAV,POR_PIL,FoulBall,Undefined,NoShift,63.44534,57.92876,144.89482,39.60361,84.20599,-63.37803,140.63482,-26.97248,257.45441,-153.06087,318.47567,-19.11831,270.72852,138.65354,,,,,,,,,,,,,,,true
b7113a09-e781-4d79-a884-e6c151a7ca52,151,9f65bf90-dc1a-11ee-a4cb-897d753b3eb2,3a050d58-546b-4bca-b804-b5cc2110d4af,2024-03-06,18:35:39.06,2024-03-07,00:35:39.06,2024-03-06T18:35:39.0650000-06:00,2024-03-07T00:35:39.0650000Z,UNO_MAV,POR_PIL,InPlay,Out,NoShift,63.56307,57.69854,147.13716,39.86331,87.18183,-65.39192,141.22681,-27.17337,262.79485,-160.0364,319.65416,-19.76424,271.15772,138.73237,,,,,,,,,,,,,,,true
b7113a09-e781-4d79-a884-e6c151a7ca52,152,ea9381a0-dc1a-11ee-a4cb-897d753b3eb2,72adb9fe-cd16-48f2-a1ad-1e66d0b91fd7,2024-03-06,18:37:45.23,2024-03-07,00:37:45.23,2024-03-06T18:37:45.2340000-06:00,2024-03-07T00:37:45.2340000Z,POR_PIL,UNO_MAV,BallCalled,Undefined,NoShift,95.76288,65.11449,152.28885,25.36778,74.00767,-46.42953,145.24642,-48.48016,285.13756,-146.6929,321.38306,-8.39194,268.82679,121.41146,,,,,,,,,,,,,,,true
b7113a09-e781-4d79-a884-e6c151a7ca52,153,f3394060-dc1a-11ee-a4cb-897d753b3eb2,424a9aac-be16-4ca1-89cc-735c60cf4af9,2024-03-06,18:37:59.77,2024-03-07,00:37:59.77,2024-03-06T18:37:59.7740000-06:00,2024-03-07T00:37:59.7740000Z,POR_PIL,UNO_MAV,BallCalled,Undefined,NoShift,97.67196,66.72859,153.08966,26.11952,73.26297,-47.49183,146.94709,-47.73123,282.96543,-145.82997,323.40498,-8.59303,263.28265,120.42575,,,,,,,,,,,,,,,true
b7113a09-e781-4d79-a884-e6c151a7ca52,154,fc482130-dc1a-11ee-a4cb-897d753b3eb2,dca05c57-37b3-4a2d-b086-49ed6c651807,2024-03-06,18:38:14.93,2024-03-07,00:38:14.93,2024-03-06T18:38:14.9340000-06:00,2024-03-07T00:38:14.9340000Z,POR_PIL,UNO_MAV,InPlay,Single,NoShift,97.87775,66.33791,151.64706,25.99132,74.32391,-49.00277,151.68367,-47.3648,282.68388,-145.56039,327.25882,-7.27946,265.50867,122.54469,,,,,,,,,,,,,,,true
b7113a09-e781-4d79-a884-e6c151a7ca52,155,22b132d0-dc1b-11ee-a4cb-897d753b3eb2,cd29a94b-fc71-4131-9a77-372fe7bc43d3,2024-03-06,18:39:19.37,2024-03-07,00:39:19.37,2024-03-06T18:39:19.3790000-06:00,2024-03-07T00:39:19.3790000Z,POR_PIL,UNO_MAV,InPlay,Out,NoShift,66.5864,59.21581,146.23992,20.76749,83.7172,-62.89705,140.61742,-39.20384,283.50823,-147.92323,318.56807,25.78866,257.46551,143.80657,,,,,,,,,,,,,,,true
b7113a09-e781-4d79-a884-e6c151a7ca52,156,45727220-dc1b-11ee-a4cb-897d753b3eb2,f7577795-866d-4b82-91d1-0816251b1278,2024-03-06,18:40:17.66,2024-03-07,00:40:17.66,2024-03-06T18:40:17.6620000-06:00,2024-03-07T00:40:17.6620000Z,POR_PIL,UNO_MAV,FoulBall,Undefined,NoShift,66.88328,58.97722,141.60806,26.93543,88.45102,-63.34028,144.15909,-33.07716,282.58073,-151.9043,315.69269,-7.20834,258.49046,132.79533,,,,,,,,,,,,,,,true
