PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2024-05-12,13:08:45.36,1,1,"Bell, Charlie",1000213096,Right,UNO_MAV,"Moris, Max",1000132387,Right,THO_M,Undefined,1,Top,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,84.84996,-1.101335,-1.976655,2104.172884,203.834482,12:45,6.06958,2.17125,6.18387,-20.86832,17.7408,7.26296,3.31287,0.95056,77.14219,-5.078793,-0.666708,0.447215,,,,,,,,,,,,-4.31721,9.87914,-2.02549,50,5.97573,3.96258,-123.14807,-2.932,-6.58922,25.85251,-17.09588,UNO_MAV,THO_M,TalAndersonField,D1,SUM,20240512-TalAndersonField-1,ac8f2bd0-108a-11ef-b346-6f74baaba921,84.2826,,,7.70777,,,,,,,103668f3-9bdc-4975-a3c0-af0e769a4b64,2024-05-12,18:08:45.36,2024-05-12T13:08:45.3658090-05:00,2024-05-12T18:08:45.3658090Z,,v3,471375,stthomas,,"Dick, Cardel",1000197604,Right,UNO_MAV,3760d0de-11dd-429a-a636-c198037bd7f4,54.31198,-124.04999,12.92626,6.06762,-2.33558,-8.54794,-2.16774,4.19245,-3.29461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2024-05-12,13:08:59.99,1,2,"Bell, Charlie",1000213096,Right,UNO_MAV,"Moris, Max",1000132387,Right,THO_M,Undefined,1,Top,0,1,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,84.63691,-1.324737,-3.272698,2098.456466,195.838229,12:30,5.98389,2.24345,6.23285,-20.42954,18.47095,4.85965,3.05711,-0.37403,76.78826,-5.228686,-2.397154,0.448899,,,,,,,,,,,,-3.49496,10.35867,-2.00131,50,5.87464,6.82491,-122.68416,-3.37687,-5.28173,26.18535,-16.51962,UNO_MAV,THO_M,TalAndersonField,D1,SUM,20240512-TalAndersonField-1,b5442cd0-108a-11ef-b346-6f74baaba921,83.96635,,,7.84865,,,,,,,103668f3-9bdc-4975-a3c0-af0e769a4b64,2024-05-12,18:08:59.99,2024-05-12T13:08:59.9931370-05:00,2024-05-12T18:08:59.9931370Z,,v3,471375,stthomas,,"Dick, Cardel",1000197604,Right,UNO_MAV,348c3976-1fdb-4828-835d-4ee93874c51b,54.26278,-123.59065,13.09267,5.98164,-2.805,-8.25981,-2.24074,7.00775,-2.64087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2024-05-12,13:09:14.01,1,3,"Bell, Charlie",1000213096,Right,UNO_MAV,"Moris, Max",1000132387,Right,THO_M,Undefined,1,Top,0,1,1,Slider,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,76.95117,0.949619,-2.163159,1515.016928,185.183431,12:15,6.0992,2.29932,5.8985,-36.8423,11.20662,0.85579,3.91131,0.36149,69.25073,-5.952247,-2.009725,0.4989,,,,,,,,,,,,-1.15071,5.95331,-2.12574,50,6.15499,4.17795,-111.4681,0.77934,-1.42134,23.4489,-24.82053,UNO_MAV,THO_M,TalAndersonField,D1,SUM,20240512-TalAndersonField-1,bda93910-108a-11ef-b346-6f74baaba921,75.55113,,,7.70044,,,,,,,103668f3-9bdc-4975-a3c0-af0e769a4b64,2024-05-12,18:09:14.01,2024-05-12T13:09:14.0194282-05:00,2024-05-12T18:09:14.0194282Z,,v3,471375,stthomas,,"Dick, Cardel",1000197604,Right,UNO_MAV,6ca0901a-f14b-48ec-848a-0930c9cca69e,54.59481,-112.43053,11.72445,6.1021,1.79807,-12.41026,-2.29842,4.23629,-0.71067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2024-05-12,13:09:29.76,1,4,"Bell, Charlie",1000213096,Right,UNO_MAV,"Moris, Max",1000132387,Right,THO_M,Undefined,1,Top,0,2,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,84.80667,-2.708288,-3.076913,2115.478499,201.559441,12:45,6.01961,2.1596,6.17602,-18.3941,20.50729,7.56075,1.98013,-0.05466,76.94726,-6.235453,-1.715299,0.448905,,,,,,,,,,,,-4.82906,11.82166,-1.93046,50,5.80498,6.30493,-122.83827,-6.28376,-7.31143,26.3994,-14.27556,UNO_MAV,THO_M,TalAndersonField,D1,SUM,20240512-TalAndersonField-1,c7004670-108a-11ef-b346-6f74baaba921,83.96537,,,7.85941,,,,,,,103668f3-9bdc-4975-a3c0-af0e769a4b64,2024-05-12,18:09:29.76,2024-05-12T13:09:29.7675754-05:00,2024-05-12T18:09:29.7675754Z,,v3,471375,stthomas,,"Dick, Cardel",1000197604,Right,UNO_MAV,6136e477-be19-45dc-8bbe-a8a2a91060dc,54.3199,-123.76319,13.1997,6.01637,-5.78361,-7.13778,-2.15584,6.56109,-3.65571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2024-05-12,13:09:44.51,1,5,"Bell, Charlie",1000213096,Right,UNO_MAV,"Moris, Max",1000132387,Right,THO_M,Undefined,1,Top,0,2,2,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,77.90068,0.046264,-1.77546,1578.307483,187.424435,12:15,6.09322,1.93093,5.95439,-30.88332,15.79584,1.83528,3.56253,0.4368,70.20655,-5.780688,-1.445891,0.491737,,,,,,,,,,,,-1.51315,8.58067,-1.79081,50,6.0799,3.43026,-112.90902,-0.76683,-1.9208,23.75492,-21.28181,UNO_MAV,THO_M,TalAndersonField,D1,SUM,20240512-TalAndersonField-1,cfd1a910-108a-11ef-b346-6f74baaba921,76.65161,,,7.69414,,,,,,,103668f3-9bdc-4975-a3c0-af0e769a4b64,2024-05-12,18:09:44.51,2024-05-12T13:09:44.5104618-05:00,2024-05-12T18:09:44.5104618Z,,v3,471375,stthomas,,"Dick, Cardel",1000197604,Right,UNO_MAV,3b0ed208-f38c-40f3-85e7-d175a4bd4a7f,54.53898,-113.85997,11.87746,6.09354,0.08512,-10.64091,-1.92967,3.50716,-0.9604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2024-05-12,13:10:02.59,1,6,"Bell, Charlie",1000213096,Right,UNO_MAV,"Moris, Max",1000132387,Right,THO_M,Undefined,1,Top,0,3,2,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Single,0,0,,85.44086,-2.885728,-2.907083,2113.590117,202.390919,12:45,6.00854,2.15505,6.26451,-18.51635,19.36722,7.46937,1.79926,0.09493,78.17439,-6.414663,-1.559165,0.442993,,,,,,,,,,,,-4.71496,11.26095,-1.94323,50,5.78528,6.00913,-123.90262,-6.73792,-7.32074,25.03539,-14.68968,UNO_MAV,THO_M,TalAndersonField,D1,SUM,20240512-TalAndersonField-1,da92cdc0-108a-11ef-b346-6f74baaba921,85.08591,,,7.26647,,,,,,,103668f3-9bdc-4975-a3c0-af0e769a4b64,2024-05-12,18:10:02.59,2024-05-12T13:10:02.5992170-05:00,2024-05-12T18:10:02.5992170Z,,v3,471375,stthomas,,"Dick, Cardel",1000197604,Right,UNO_MAV,9a5a4a80-fc58-4c9c-ab41-2291b51e5b9a,54.23414,-124.75522,12.5177,6.00623,-6.23765,-7.34484,-2.15212,6.25845,-3.66037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2024-05-12,13:10:24.71,2,1,"Bell, Charlie",1000213096,Right,UNO_MAV,"Recchio, Tanner",1000255768,Left,THO_M,Undefined,1,Top,0,0,0,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,86.19866,-1.596927,-2.390625,2213.625128,201.495255,12:45,6.06603,1.99287,6.05775,-18.01592,19.60115,7.21784,3.08494,0.38034,78.35091,-5.04565,-1.092622,0.441432,67.73389,55.913102,96.496733,1698.396666,,,,,97.07633,,,-4.43508,10.95564,-1.811,50,5.93228,4.93299,-125.05023,-3.97365,-6.97782,26.7243,-14.93722,UNO_MAV,THO_M,TalAndersonField,D1,SUM,20240512-TalAndersonField-1,e7bc18d0-108a-11ef-b346-6f74baaba921,85.38672,69.82657,,7.84775,,,,1.35053,3.0791,-0.37908,103668f3-9bdc-4975-a3c0-af0e769a4b64,2024-05-12,18:10:24.71,2024-05-12T13:10:24.7119338-05:00,2024-05-12T18:10:24.7119338Z,,v3,471375,stthomas,,"Dick, Cardel",1000197604,Right,UNO_MAV,e62506a7-f12f-4f27-bcbd-04e28a7adc7e,54.4398,-125.99548,13.36215,6.06348,-3.44532,-7.46861,-1.98985,5.1798,-3.48891,,1.35046,-6.29424,-4.46541,2.41695,-1.05743,0.5721,-0.24015,0.05793,-0.00578,3.07904,82.2789,-30.39619,4.25455,-1.19309,0.45657,-0.16965,0.03866,-0.0037,-0.3791,55.32025,-7.59421,1.15115,-0.23504,0.07441,-0.0277,0.00561,-0.00047,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
8,2024-05-12,13:10:48.14,2,2,"Bell, Charlie",1000213096,Right,UNO_MAV,"Recchio, Tanner",1000255768,Left,THO_M,Undefined,1,Top,0,0,1,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,86.46089,-0.740106,-2.43136,2125.953157,180.459169,12:00,5.99601,2.10987,6.05454,-20.54076,16.54713,0.12343,3.59855,-0.13176,79.21646,-4.622639,-2.409173,0.438316,73.44911,56.165389,136.67722,4570.508993,,,,,45.10862,,,-0.72791,9.088,-1.92091,50,5.92739,5.32658,-125.56187,-2.22029,-1.1641,25.01043,-17.64036,UNO_MAV,THO_M,TalAndersonField,D1,SUM,20240512-TalAndersonField-1,f5b02df0-108a-11ef-b346-6f74baaba921,85.99372,57.93353,,7.24443,,,,1.19025,3.46265,0.10375,103668f3-9bdc-4975-a3c0-af0e769a4b64,2024-05-12,18:10:48.14,2024-05-12T13:10:48.1418730-05:00,2024-05-12T18:10:48.1418730Z,,v3,471375,stthomas,,"Dick, Cardel",1000197604,Right,UNO_MAV,1b61231c-b1e2-4410-beaf-e2b47966473a,54.44403,-126.44397,12.50522,5.99472,-1.59813,-8.82018,-2.10949,5.36764,-0.58205,329.469473,1.19025,-43.63691,-2.96698,1.72109,-0.57813,1.4239,-2.85178,2.52189,-0.84003,3.46265,89.48165,-29.11622,3.69185,-0.78986,0.59003,-0.82695,0.64564,-0.20114,0.10375,41.15279,-8.46201,2.76917,-0.77838,1.68449,-3.28049,2.86979,-0.95035,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
9,2024-05-12,13:11:09.50,2,3,"Bell, Charlie",1000213096,Right,UNO_MAV,"Recchio, Tanner",1000255768,Left,THO_M,Undefined,1,Top,0,0,2,Fastball,Four-Seam,InPlay,Undefined,Bunt,Out,1,0,,87.0086,-2.114846,-2.945515,2145.824977,190.077804,12:15,6.05561,2.13239,6.27818,-17.68717,18.55954,3.1037,2.62889,-0.32635,80.0461,-5.479152,-2.385575,0.433317,95.94037,-8.1622,-7.858143,,,,,17.76678,17.76678,-5.965182,0.116207,-2.39851,10.56544,-1.91633,50,5.89053,6.38215,-126.32651,-5.14638,-3.89648,24.45201,-15.00993,UNO_MAV,THO_M,TalAndersonField,D1,SUM,20240512-TalAndersonField-1,026d22a0-108b-11ef-b346-6f74baaba921,86.98588,2.55393,,6.9625,,,,1.71102,2.55393,0.34874,103668f3-9bdc-4975-a3c0-af0e769a4b64,2024-05-12,18:11:09.50,2024-05-12T13:11:09.5027690-05:00,2024-05-12T18:11:09.5027690Z,GroundBall,v3,471375,stthomas,,"Dick, Cardel",1000197604,Right,UNO_MAV,79eeddf4-071e-4542-9553-83d90ab30d26,54.22138,-127.14099,12.22601,6.05363,-4.64641,-7.50496,-2.13108,6.51194,-1.94824,344.224684,1.71102,137.9785,-5.51788,,,,,,,2.55397,-19.98182,-17.17812,,,,,,,0.34874,-19.04313,1.31912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
10,2024-05-12,13:13:50.30,3,1,"Bell, Charlie",1000213096,Right,UNO_MAV,"Richartz, Brigs",1000237860,Left,THO_M,Undefined,1,Top,2,0,0,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,86.69504,-3.31391,-3.503556,2052.435409,216.101777,1:15,6.05173,2.04908,6.04032,-20.14911,17.22958,11.62351,1.29515,-0.23024,78.92978,-7.12485,-1.415665,0.440031,,,,,,,,,,,,-7.03048,10.24016,-1.78189,50,5.7818,7.21599,-125.48973,-7.85718,-11.13934,26.90953,-15.94909,UNO_MAV,THO_M,TalAndersonField,D1,SUM,20240512-TalAndersonField-1,624a9bd0-108b-11ef-b346-6f74baaba921,85.65859,,,7.76526,,,,,,,103668f3-9bdc-4975-a3c0-af0e769a4b64,2024-05-12,18:13:50.30,2024-05-12T13:13:50.3060000-05:00,2024-05-12T18:13:50.3060000Z,,v3,471375,stthomas,,"Dick, Cardel",1000197604,Right,UNO_MAV,d983aaf9-c268-4a11-9db9-26791ca0b4ec,54.45751,-126.44197,13.45476,6.04986,-7.2928,-7.97455,-2.04421,7.61017,-5.56967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
