PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2024-04-20,17:02:22.45,1,1,"Riedel, Caleb",1000120428,Left,UNO_MAV,"Zinicola, Zain",823617,Left,NCB,Undefined,1,Top,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,87.79892,-3.056935,3.486498,2282.932093,145.899701,10:45,5.35524,-0.90102,6.34821,-14.9591,20.91674,-13.34599,1.2868,1.20016,80.03232,-5.952112,1.076223,0.431094,,,,,,,,,,,,7.95847,12.13737,0.65367,50,5.1255,-7.23124,-127.23303,-7.16402,13.00332,26.90124,-12.34286,UNO_MAV,NCB,TalAndersonField,D1,SUM,20240420-TalAndersonField-1,aa596540-ff61-11ee-9dcc-51575fa184c9,87.43429,,,7.76659,,,,,,,d788e2f7-ac97-4968-8267-576eae9591d5,2024-04-20,22:02:22.45,2024-04-20T17:02:22.4508920-05:00,2024-04-20T22:02:22.4508920Z,,v3,471375,471391,,"Dick, Cardel",1000197604,Right,UNO_MAV,fd5d25c6-f8b3-41ff-8bfb-da2ad434fdc3,54.15035,-128.10754,13.45062,5.35187,-6.76277,-6.17143,0.89562,-7.65396,6.50166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2024-04-20,17:02:35.52,1,2,"Riedel, Caleb",1000120428,Left,UNO_MAV,"Zinicola, Zain",823617,Left,NCB,Undefined,1,Top,0,1,0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,86.94563,-2.14393,2.328538,2277.666015,138.957343,10:45,5.31681,-0.86502,6.47531,-17.65044,18.39005,-15.04119,1.87464,0.02101,79.83542,-5.52125,-0.399411,0.432082,,,,,,,,,,,,8.51682,10.55414,0.7074,50,5.15768,-4.57313,-126.32866,-5.18246,13.81125,24.89402,-15.05896,UNO_MAV,NCB,TalAndersonField,D1,SUM,20240420-TalAndersonField-1,b220f900-ff61-11ee-9dcc-51575fa184c9,87.23437,,,7.11021,,,,,,,d788e2f7-ac97-4968-8267-576eae9591d5,2024-04-20,22:02:35.52,2024-04-20T17:02:35.5269624-05:00,2024-04-20T22:02:35.5269624Z,,v3,471375,471391,,"Dick, Cardel",1000197604,Right,UNO_MAV,b98460b0-9dcc-4f6b-863a-c51c82d45bdb,54.02439,-127.11922,12.44701,5.31467,-4.70423,-7.52948,0.8596,-5.01174,6.90562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2024-04-20,17:02:47.89,1,3,"Riedel, Caleb",1000120428,Left,UNO_MAV,"Zinicola, Zain",823617,Left,NCB,Undefined,1,Top,0,1,1,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,86.92416,-2.278935,3.544882,2235.170257,142.537437,10:45,5.32863,-1.11105,6.39712,-16.92584,19.3917,-13.9741,1.81717,0.9887,79.59494,-5.527444,1.018812,0.43374,,,,,,,,,,,,8.25111,11.09012,0.8625,50,5.15669,-7.2753,-126.10022,-5.45149,13.31134,25.17836,-14.28262,UNO_MAV,NCB,TalAndersonField,D1,SUM,20240420-TalAndersonField-1,b98202c0-ff61-11ee-9dcc-51575fa184c9,86.90098,,,7.32922,,,,,,,d788e2f7-ac97-4968-8267-576eae9591d5,2024-04-20,22:02:47.89,2024-04-20T17:02:47.8917624-05:00,2024-04-20T22:02:47.8917624Z,,v3,471375,471391,,"Dick, Cardel",1000197604,Right,UNO_MAV,fc719c73-615e-4322-95e6-c4285026d940,54.10173,-126.91657,12.58918,5.32594,-4.98842,-7.14131,1.10538,-7.70689,6.65567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,,,1,4,"Riedel, Caleb",1000120428,Left,UNO_MAV,"Zinicola, Zain",823617,Left,NCB,Undefined,1,Top,0,1,2,Slider,,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNO_MAV,NCB,TalAndersonField,D1,SUM,20240420-TalAndersonField-1,c3f79f80-ff61-11ee-9dcc-51575fa184c9,,,,,,,,,,,d788e2f7-ac97-4968-8267-576eae9591d5,,,,,,v3,471375,471391,,"Dick, Cardel",1000197604,Right,UNO_MAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,1,5,"Riedel, Caleb",1000120428,Left,UNO_MAV,"Zinicola, Zain",823617,Left,NCB,Undefined,1,Top,0,2,2,Fastball,,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNO_MAV,NCB,TalAndersonField,D1,SUM,20240420-TalAndersonField-1,cc697d00-ff61-11ee-9dcc-51575fa184c9,,,,,,,,,,,d788e2f7-ac97-4968-8267-576eae9591d5,,,,,,v3,471375,471391,,"Dick, Cardel",1000197604,Right,UNO_MAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2024-04-20,17:03:34.61,1,6,"Riedel, Caleb",1000120428,Left,UNO_MAV,"Zinicola, Zain",823617,Left,NCB,Undefined,1,Top,0,2,2,Fastball,Sinker,InPlay,Undefined,GroundBall,Out,1,0,,87.17606,-0.70726,1.6154,2222.435307,138.545074,10:30,5.34389,-0.942,6.41949,-17.96843,18.25985,-15.05658,3.19607,-0.71134,79.16411,-4.170861,-1.113285,0.433207,61.06881,-0.419358,14.234997,1763.17657,,,,34.24892,33.53139,14.099136,0.386385,8.34941,10.10938,0.83318,50,5.28505,-2.99095,-126.65425,-2.0193,13.46056,27.68406,-15.87617,UNO_MAV,NCB,TalAndersonField,D1,SUM,20240420-TalAndersonField-1,d55c9870-ff61-11ee-9dcc-51575fa184c9,87.00795,3.13969,,8.01195,,,,0.95819,3.13969,0.69492,d788e2f7-ac97-4968-8267-576eae9591d5,2024-04-20,22:03:34.61,2024-04-20T17:03:34.6198520-05:00,2024-04-20T22:03:34.6198520Z,GroundBall,v3,471375,471391,,"Dick, Cardel",1000197604,Right,UNO_MAV,29be5e94-7de0-4b07-8d79-4b523759224f,54.07864,-127.54264,13.84203,5.34168,-1.50983,-7.93809,0.93609,-3.4229,6.73028,43.637092,0.95935,86.77453,-8.51755,,,,,,,3.14448,-0.82076,-18.96925,,,,,,,0.6971,21.94852,-5.60437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,High,,,
7,2024-04-20,17:04:03.16,2,1,"Riedel, Caleb",1000120428,Left,UNO_MAV,"Sanchez, Brandon",823610,Right,NCB,Undefined,1,Top,1,0,0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,86.24954,-0.887691,1.57048,2195.984321,136.613177,10:30,5.34726,-1.07661,6.34082,-19.0556,18.34536,-16.07166,2.94167,-0.9697,77.7941,-4.563245,-1.338187,0.440162,,,,,,,,,,,,8.77599,10.19138,0.96905,50,5.27346,-2.78598,-125.16874,-2.42058,13.72178,28.66935,-16.23925,UNO_MAV,NCB,TalAndersonField,D1,SUM,20240420-TalAndersonField-1,e6665200-ff61-11ee-9dcc-51575fa184c9,85.63305,,,8.45544,,,,,,,d788e2f7-ac97-4968-8267-576eae9591d5,2024-04-20,22:04:03.16,2024-04-20T17:04:03.1669752-05:00,2024-04-20T22:04:03.1669752Z,,v3,471375,471391,,"Dick, Cardel",1000197604,Right,UNO_MAV,180af0e5-be49-4943-826d-e1c93f583169,54.1544,-126.1167,14.33468,5.34462,-1.88363,-8.11963,1.06867,-3.2397,6.86089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2024-04-20,17:04:15.51,2,2,"Riedel, Caleb",1000120428,Left,UNO_MAV,"Sanchez, Brandon",823610,Right,NCB,Undefined,1,Top,1,0,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,87.97175,-0.586748,0.815438,2344.377812,137.890231,10:30,5.38385,-1.12982,6.12466,-16.79513,19.49615,-16.43572,3.44178,-1.7456,79.18127,-3.839743,-2.147179,0.433583,,,,,,,,,,,,8.64654,10.58981,1.07522,50,5.33005,-1.12066,-127.63866,-1.73197,14.03619,30.18938,-14.98334,UNO_MAV,NCB,TalAndersonField,D1,SUM,20240420-TalAndersonField-1,edbea930-ff61-11ee-9dcc-51575fa184c9,86.93241,,,8.79049,,,,,,,d788e2f7-ac97-4968-8267-576eae9591d5,2024-04-20,22:04:15.51,2024-04-20T17:04:15.5146232-05:00,2024-04-20T22:04:15.5146232Z,,v3,471375,471391,,"Dick, Cardel",1000197604,Right,UNO_MAV,e250b9d8-ca85-4d8b-b2e1-a2956c891a7c,54.37007,-128.66813,15.09469,5.3804,-1.22104,-7.49167,1.1216,-1.5993,7.0181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2024-04-20,17:04:27.90,2,3,"Riedel, Caleb",1000120428,Left,UNO_MAV,"Sanchez, Brandon",823610,Right,NCB,Undefined,1,Top,1,1,1,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,86.70328,-0.132804,1.155327,2245.260906,138.60475,10:30,5.35632,-1.22845,6.34375,-18.43977,18.5067,-15.16603,3.69739,-1.42856,78.23318,-3.696898,-1.589579,0.43748,44.00385,-19.301266,-34.359551,,,,,7.65149,7.65149,-32.362681,0.161335,8.18591,10.02607,1.15083,50,5.33772,-1.92929,-125.87818,-0.75368,12.9583,28.74747,-16.3028,UNO_MAV,NCB,TalAndersonField,D1,SUM,20240420-TalAndersonField-1,f52494f0-ff61-11ee-9dcc-51575fa184c9,86.15815,3.48537,,8.4701,,,,,,,d788e2f7-ac97-4968-8267-576eae9591d5,2024-04-20,22:04:27.90,2024-04-20T17:04:27.9013368-05:00,2024-04-20T22:04:27.9013368Z,GroundBall,v3,471375,471391,,"Dick, Cardel",1000197604,Right,UNO_MAV,cb95b332-9cb7-4b93-9edd-84a2699d3c51,54.15176,-126.8228,14.37374,5.35369,-0.21798,-8.1514,1.22122,-2.35509,6.47915,,-1.76901,50.92188,,,,,,,,3.4924,-21.60338,,,,,,,,1.5324,-34.81416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,
10,2024-04-20,17:04:42.93,2,4,"Riedel, Caleb",1000120428,Left,UNO_MAV,"Sanchez, Brandon",823610,Right,NCB,Undefined,1,Top,1,2,1,Fastball,Sinker,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,86.69069,-0.916374,1.866211,2249.212164,134.110304,10:30,5.27471,-1.27916,6.43747,-18.77088,17.90883,-17.18257,2.86784,-0.99547,78.62386,-4.530662,-1.248737,0.435898,,,,,,,,,,,,9.4563,9.97863,1.15328,50,5.2008,-3.4231,-125.89193,-2.48625,15.04564,27.60726,-16.29735,UNO_MAV,NCB,TalAndersonField,D1,SUM,20240420-TalAndersonField-1,fe17d770-ff61-11ee-9dcc-51575fa184c9,86.47088,,,8.06683,,,,,,,d788e2f7-ac97-4968-8267-576eae9591d5,2024-04-20,22:04:42.93,2024-04-20T17:04:42.9396472-05:00,2024-04-20T22:04:42.9396472Z,,v3,471375,471391,,"Dick, Cardel",1000197604,Right,UNO_MAV,73b2b308-cfaf-45df-a970-7e4404e898c5,54.05909,-126.77893,13.80363,5.27227,-1.96262,-8.14867,1.27102,-3.90651,7.52282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
