PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2024-04-14,13:02:30.07,1,1,"Kreiling, Harrison",1000098154,Right,UNO_MAV,"Anderson, Reece",802169,Right,SOU_JAC,Undefined,1,Top,0,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,92.89657,-2.482968,-3.822113,2197.644989,225.922668,1:30,5.28152,2.91877,5.95063,-19.56993,12.62001,12.04363,1.34127,0.3723,85.59956,-6.139993,-1.663665,0.408349,,,,,,,,,,,,-7.15874,7.40926,-2.62117,50,5.07245,8.47974,-134.69877,-6.5013,-13.26386,26.9354,-18.44603,UNO_MAV,SOU_JAC,TalAndersonField,D1,SUM,20240414-TalAndersonField-1,2950f8a0-fa89-11ee-817f-c7abd029d2a2,92.3045,,,7.29701,,,,,,,e92233ce-a4e8-432b-b2d5-2fdcd2acb50b,2024-04-14,18:02:30.07,2024-04-14T13:02:30.0794894-05:00,2024-04-14T18:02:30.0794894Z,,v3,471375,471442,,"Dick, Cardel",1000197604,Right,UNO_MAV,8a7f4dab-3de7-4d54-880a-2c080a971bc4,54.54914,-135.6054,13.4677,5.28083,-5.88042,-9.22302,-2.91411,8.92619,-6.63193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2024-04-14,13:02:45.84,1,2,"Kreiling, Harrison",1000098154,Right,UNO_MAV,"Anderson, Reece",802169,Right,SOU_JAC,Undefined,1,Top,0,0,1,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,83.5936,0.903608,-1.291614,2494.051576,74.625555,8:30,5.14909,2.89868,5.36812,-43.21951,-2.66898,-13.97674,2.395,0.52271,77.16342,-6.949885,-3.776036,0.458321,,,,,,,,,,,,6.6752,-1.20618,-2.77264,50,5.19938,3.32552,-121.44721,0.329,10.01735,22.71881,-33.98415,UNO_MAV,SOU_JAC,TalAndersonField,D1,SUM,20240414-TalAndersonField-1,32bc9f70-fa89-11ee-817f-c7abd029d2a2,82.24027,,,6.43017,,,,,,,e92233ce-a4e8-432b-b2d5-2fdcd2acb50b,2024-04-14,18:02:45.84,2024-04-14T13:02:45.8459150-05:00,2024-04-14T18:02:45.8459150Z,,v3,471375,471442,,"Dick, Cardel",1000197604,Right,UNO_MAV,5e110010-3d1b-42ee-8632-7b9855cc156a,55.1328,-122.40362,11.3594,5.15541,1.75966,-16.99208,-2.90377,2.90381,5.00867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2024-04-14,13:03:04.07,1,3,"Kreiling, Harrison",1000098154,Right,UNO_MAV,"Anderson, Reece",802169,Right,SOU_JAC,Undefined,1,Top,0,0,2,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Out,1,0,,95.35693,-0.538153,-3.98055,2328.27118,220.537153,1:15,5.45691,2.50597,5.8097,-16.04564,14.79221,11.82997,3.61812,-0.21573,87.13567,-3.573813,-1.868117,0.399681,84.99838,-23.417293,40.733138,,,,,8.60319,8.60319,40.596219,0.071391,-7.11882,7.98619,-2.1863,50,5.40319,9.08359,-138.25704,-1.82576,-13.81823,30.0051,-16.67214,UNO_MAV,SOU_JAC,TalAndersonField,D1,SUM,20240414-TalAndersonField-1,3d939610-fa89-11ee-817f-c7abd029d2a2,94.30632,3.54908,,8.22127,,,,0.32297,3.54908,0.25099,e92233ce-a4e8-432b-b2d5-2fdcd2acb50b,2024-04-14,18:03:04.07,2024-04-14T13:03:04.0790542-05:00,2024-04-14T18:03:04.0790542Z,GroundBall,v3,471375,471442,,"Dick, Cardel",1000197604,Right,UNO_MAV,ea2d19a0-bf53-4297-8bea-5d7e1fec21bc,54.68937,-139.27102,15.00255,5.45537,-1.26234,-8.33607,-2.50116,9.55056,-6.90912,,0.31958,86.97946,,,,,,,,3.55101,-49.71323,,,,,,,,0.24807,74.90171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,
4,2024-04-14,13:03:55.43,2,1,"Kreiling, Harrison",1000098154,Right,UNO_MAV,"Sagedahl, Jordan",802160,Right,SOU_JAC,Undefined,1,Top,1,0,0,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,86.15627,0.982774,-2.695603,2406.360339,101.713427,9:30,5.15435,2.88592,5.43997,-35.70179,3.07504,-8.42052,3.10055,-0.34173,78.05365,-5.580644,-4.190624,0.448185,,,,,,,,,,,,3.36351,1.67102,-2.64153,50,5.21711,6.24796,-124.78586,0.83695,5.24223,27.81693,-29.56966,UNO_MAV,SOU_JAC,TalAndersonField,D1,SUM,20240414-TalAndersonField-1,5c2a6590-fa89-11ee-817f-c7abd029d2a2,84.10015,,,8.10262,,,,,,,e92233ce-a4e8-432b-b2d5-2fdcd2acb50b,2024-04-14,18:03:55.43,2024-04-14T13:03:55.4397710-05:00,2024-04-14T18:03:55.4397710Z,,v3,471375,471442,,"Dick, Cardel",1000197604,Right,UNO_MAV,4285d1cb-f145-4165-9ef6-a5f9cfbf454e,55.05594,-125.90787,13.90847,5.1593,2.02966,-14.78483,-2.88928,6.03651,2.62112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2024-04-14,13:04:12.88,2,2,"Kreiling, Harrison",1000098154,Right,UNO_MAV,"Sagedahl, Jordan",802160,Right,SOU_JAC,Undefined,1,Top,1,0,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,95.10824,-0.021896,-3.017242,2457.929753,214.188142,1:15,5.29481,2.50599,6.02355,-16.39698,14.29926,9.07091,3.90808,0.4648,86.91802,-3.134005,-1.388535,0.398762,,,,,,,,,,,,-5.45595,7.63882,-2.27442,50,5.28406,6.86952,-138.05698,-0.56681,-10.558,29.96906,-17.3919,UNO_MAV,SOU_JAC,TalAndersonField,D1,SUM,20240414-TalAndersonField-1,6698fd70-fa89-11ee-817f-c7abd029d2a2,94.52358,,,8.19022,,,,,,,e92233ce-a4e8-432b-b2d5-2fdcd2acb50b,2024-04-14,18:04:12.88,2024-04-14T13:04:12.8835598-05:00,2024-04-14T18:04:12.8835598Z,,v3,471375,471442,,"Dick, Cardel",1000197604,Right,UNO_MAV,efccb16c-356e-4f8e-b1fb-17d778ba677a,54.47418,-139.02483,14.98453,5.29329,-0.00514,-8.69595,-2.50178,7.21049,-5.279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2024-04-14,13:04:33.21,2,3,"Kreiling, Harrison",1000098154,Right,UNO_MAV,"Sagedahl, Jordan",802160,Right,SOU_JAC,Undefined,1,Top,1,1,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,93.80053,-2.321727,-2.067049,2326.907771,215.984551,1:15,5.21462,2.72087,5.76529,-17.03528,15.01851,10.13638,1.63161,1.64096,85.47876,-5.537591,-0.25268,0.407484,,,,,,,,,,,,-5.87205,8.68776,-2.55638,50,5.01219,4.47557,-136.08116,-6.08303,-10.95817,31.19834,-15.96132,UNO_MAV,SOU_JAC,TalAndersonField,D1,SUM,20240414-TalAndersonField-1,72b6cbf0-fa89-11ee-817f-c7abd029d2a2,92.5003,,,8.32177,,,,,,,e92233ce-a4e8-432b-b2d5-2fdcd2acb50b,2024-04-14,18:04:33.21,2024-04-14T13:04:33.2160526-05:00,2024-04-14T18:04:33.2160526Z,,v3,471375,471442,,"Dick, Cardel",1000197604,Right,UNO_MAV,06e3c3c4-d64f-4f47-8928-3a8956b399a2,54.73552,-137.16254,15.59917,5.21345,-5.52978,-7.98066,-2.71809,4.8554,-5.47908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2024-04-14,13:04:51.18,2,4,"Kreiling, Harrison",1000098154,Right,UNO_MAV,"Sagedahl, Jordan",802160,Right,SOU_JAC,Undefined,1,Top,1,2,1,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,84.25569,0.979957,-1.036674,2501.338737,88.343715,9:00,5.11886,2.97672,5.31501,-39.16864,0.83579,-11.63028,2.77478,1.03445,77.60156,-6.156186,-3.101613,0.455224,,,,,,,,,,,,5.54429,0.53697,-2.87412,50,5.1793,2.71261,-122.3772,0.64953,8.44979,23.02333,-31.35565,UNO_MAV,SOU_JAC,TalAndersonField,D1,SUM,20240414-TalAndersonField-1,7d755890-fa89-11ee-817f-c7abd029d2a2,82.79973,,,6.65413,,,,,,,e92233ce-a4e8-432b-b2d5-2fdcd2acb50b,2024-04-14,18:04:51.18,2024-04-14T13:04:51.1894542-05:00,2024-04-14T18:04:51.1894542Z,,v3,471375,471442,,"Dick, Cardel",1000197604,Right,UNO_MAV,0ca65635-6938-4c0b-9511-8ef399d60efa,55.18469,-123.34876,11.51167,5.12398,1.9727,-15.67783,-2.98107,2.35604,4.2249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2024-04-14,13:05:10.55,2,5,"Kreiling, Harrison",1000098154,Right,UNO_MAV,"Sagedahl, Jordan",802160,Right,SOU_JAC,Undefined,1,Top,1,2,2,Slider,Slider,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,83.68114,0.814185,-1.816333,2673.675975,74.671088,8:30,5.08062,3.01832,5.5805,-42.9205,-2.3337,-13.27119,2.26472,0.21552,76.48933,-7.037352,-4.183229,0.458526,,,,,,,,,,,,6.22256,-1.08799,-2.85305,50,5.12239,4.38931,-121.45638,0.21514,9.23016,25.33717,-33.78791,UNO_MAV,SOU_JAC,TalAndersonField,D1,SUM,20240414-TalAndersonField-1,88fa6980-fa89-11ee-817f-c7abd029d2a2,82.20354,,,7.19181,,,,,,,e92233ce-a4e8-432b-b2d5-2fdcd2acb50b,2024-04-14,18:05:10.55,2024-04-14T13:05:10.5570830-05:00,2024-04-14T18:05:10.5570830Z,,v3,471375,471442,,"Dick, Cardel",1000197604,Right,UNO_MAV,60b2650c-4e74-4f17-ad91-bc9caabf5f5a,54.91995,-122.47843,12.66859,5.08622,1.57809,-16.89396,-3.0226,4.01699,4.61508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2024-04-14,13:05:34.52,2,6,"Kreiling, Harrison",1000098154,Right,UNO_MAV,"Sagedahl, Jordan",802160,Right,SOU_JAC,Undefined,1,Top,1,2,2,Slider,Slider,InPlay,Undefined,GroundBall,Out,1,0,,83.30462,1.38424,-1.121557,2450.590443,86.1588,8:45,5.08647,3.01227,5.67543,-40.3488,0.25472,-14.81469,3.01504,0.732,76.33572,-6.026406,-3.768448,0.45862,91.1086,0.950419,-33.707488,3201.257481,,,,74.34536,67.79801,-36.689005,0.579812,7.24052,0.08752,-2.90806,50,5.1777,2.96181,-120.99226,1.53799,10.71393,24.00046,-32.04452,UNO_MAV,SOU_JAC,TalAndersonField,D1,SUM,20240414-TalAndersonField-1,974725f0-fa89-11ee-817f-c7abd029d2a2,82.18657,3.46486,,6.9689,,,,1.24024,3.37858,-0.88701,e92233ce-a4e8-432b-b2d5-2fdcd2acb50b,2024-04-14,18:05:34.52,2024-04-14T13:05:34.5205262-05:00,2024-04-14T18:05:34.5205262Z,GroundBall,v3,471375,471442,,"Dick, Cardel",1000197604,Right,UNO_MAV,d2e655fb-71e7-4c39-9464-dc87676df717,54.82504,-121.94562,12.00023,5.09132,2.81087,-16.02226,-3.01726,2.53623,5.35697,,1.2618,110.64746,-17.31262,,,,,,,3.38447,2.08117,-13.6741,,,,,,,-0.87654,-74.39014,-1.24963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Medium,,,
10,2024-04-14,13:06:11.70,3,1,"Kreiling, Harrison",1000098154,Right,UNO_MAV,"Frost, Cael",1000114597,Left,SOU_JAC,Undefined,1,Top,2,0,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,93.4058,0.196425,-3.13064,2369.86152,230.041227,1:45,5.2274,2.66366,5.91497,-19.30036,12.68993,13.95363,3.8016,0.9181,85.27234,-3.439321,-0.629956,0.407081,,,,,,,,,,,,-7.97304,6.74433,-2.42033,50,5.23215,6.7913,-135.55403,-0.17047,-14.859,29.18214,-19.60492,UNO_MAV,SOU_JAC,TalAndersonField,D1,SUM,20240414-TalAndersonField-1,ad6735f0-fa89-11ee-817f-c7abd029d2a2,92.5921,,,8.13347,,,,,,,e92233ce-a4e8-432b-b2d5-2fdcd2acb50b,2024-04-14,18:06:11.70,2024-04-14T13:06:11.7050382-05:00,2024-04-14T18:06:11.7050382Z,,v3,471375,471442,,"Dick, Cardel",1000197604,Right,UNO_MAV,10184da8-d158-45be-a032-bcb016023b33,54.58336,-136.53717,14.59107,5.22676,0.49002,-9.80246,-2.65756,7.2919,-7.4295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
