GameUID,PitchNo,PitchUID,PlayID,Date,Time,UTCDate,UTCTime,LocalDateTime,UTCDateTime,PitcherTeam,BatterTeam,PitchCall,PlayResult,DetectedShift,1B_PositionAtReleaseX,1B_PositionAtReleaseZ,2B_PositionAtReleaseX,2B_PositionAtReleaseZ,3B_PositionAtReleaseX,3B_PositionAtReleaseZ,SS_PositionAtReleaseX,SS_PositionAtReleaseZ,LF_PositionAtReleaseX,LF_PositionAtReleaseZ,CF_PositionAtReleaseX,CF_PositionAtReleaseZ,RF_PositionAtReleaseX,RF_PositionAtReleaseZ,1B_Name,1B_Id,2B_Name,2B_Id,3B_Name,3B_Id,SS_Name,SS_Id,LF_Name,LF_Id,CF_Name,CF_Id,RF_Name,RF_Id,FHC
fba908c5-f5fa-4988-acd7-79a160be6040,67,1a9a66e0-e31c-11ee-8229-eb35683f74ed,61a7e604-0149-4e06-b352-de3e98eddd3e,2024-03-15,17:33:53.35,2024-03-15,22:33:53.35,2024-03-15T17:33:53.3590000-05:00,2024-03-15T22:33:53.3590000Z,UNO_MAV,NOR_BIS,BallCalled,Undefined,NoShift,63.59761,59.68311,145.52886,52.96398,93.6346,-67.46897,142.60977,-27.48474,238.45467,-129.21286,307.95093,-21.27582,268.55046,138.69887,,,,,,,,,,,,,,,true
fba908c5-f5fa-4988-acd7-79a160be6040,68,279045e0-e31c-11ee-8229-eb35683f74ed,b0c4b745-652e-49de-a63c-b7287d514a3a,2024-03-15,17:34:15.09,2024-03-15,22:34:15.09,2024-03-15T17:34:15.0980000-05:00,2024-03-15T22:34:15.0980000Z,UNO_MAV,NOR_BIS,StrikeSwinging,Undefined,NoShift,63.96787,59.74659,147.62866,52.10696,91.73468,-67.00778,141.26885,-27.54791,241.59367,-130.33024,308.19934,-21.57849,271.04945,138.9776,,,,,,,,,,,,,,,true
fba908c5-f5fa-4988-acd7-79a160be6040,69,80a96a80-e31c-11ee-8229-eb35683f74ed,f9ef5352-9e5b-42f4-95c2-bebefb3c6093,2024-03-15,17:36:44.53,2024-03-15,22:36:44.53,2024-03-15T17:36:44.5340000-05:00,2024-03-15T22:36:44.5340000Z,NOR_BIS,UNO_MAV,BallCalled,Undefined,NoShift,94.92594,69.21464,147.32713,38.74436,73.23966,-51.4536,142.15832,-37.53245,273.16383,-133.96492,318.89598,12.4422,252.51847,140.65403,,,,,,,,,,,,,,,true
fba908c5-f5fa-4988-acd7-79a160be6040,70,88472f20-e31c-11ee-8229-eb35683f74ed,b5c4cc84-0997-4cb4-b6b9-449ead895fdf,2024-03-15,17:36:57.36,2024-03-15,22:36:57.36,2024-03-15T17:36:57.3650000-05:00,2024-03-15T22:36:57.3650000Z,NOR_BIS,UNO_MAV,FoulBallNotFieldable,Undefined,NoShift,95.37405,69.74767,148.13761,39.4081,72.96896,-51.72978,141.48102,-38.32137,273.68071,-133.74374,319.03029,13.47847,251.70858,142.77949,,,,,,,,,,,,,,,true
fba908c5-f5fa-4988-acd7-79a160be6040,71,9207fad0-e31c-11ee-8229-eb35683f74ed,0c0caa79-4c15-4959-96ed-3d73f6798b95,2024-03-15,17:37:13.73,2024-03-15,22:37:13.73,2024-03-15T17:37:13.7350000-05:00,2024-03-15T22:37:13.7350000Z,NOR_BIS,UNO_MAV,InPlay,Out,NoShift,95.93187,71.17819,147.92855,39.49404,86.51206,-60.5586,140.21052,-36.94859,271.99911,-133.46395,316.16257,19.67473,254.3438,144.14365,,,,,,,,,,,,,,,true
fba908c5-f5fa-4988-acd7-79a160be6040,72,a81ebc00-e31c-11ee-8229-eb35683f74ed,fe1a754f-9999-4665-b0cb-890aacbf63d6,2024-03-15,17:37:50.71,2024-03-15,22:37:50.71,2024-03-15T17:37:50.7170000-05:00,2024-03-15T22:37:50.7170000Z,NOR_BIS,UNO_MAV,BallCalled,Undefined,NoShift,94.60893,70.63491,148.35597,34.99931,79.91135,-59.35539,143.07315,-39.30524,274.56825,-137.71863,311.03919,24.38302,246.64228,141.32085,,,,,,,,,,,,,,,true
fba908c5-f5fa-4988-acd7-79a160be6040,73,b0224750-e31c-11ee-8229-eb35683f74ed,80ae4695-d88d-49e6-9d0b-4552d7b9110b,2024-03-15,17:38:04.16,2024-03-15,22:38:04.16,2024-03-15T17:38:04.1680000-05:00,2024-03-15T22:38:04.1680000Z,NOR_BIS,UNO_MAV,StrikeSwinging,Undefined,NoShift,94.90841,70.34181,148.95209,35.93747,81.34774,-60.49753,141.60082,-39.33115,272.81316,-137.28053,313.88916,25.27724,248.11597,141.20255,,,,,,,,,,,,,,,true
fba908c5-f5fa-4988-acd7-79a160be6040,74,b8c2d5f0-e31c-11ee-8229-eb35683f74ed,67976a36-2229-4616-9a9d-b79547ea2cef,2024-03-15,17:38:18.72,2024-03-15,22:38:18.72,2024-03-15T17:38:18.7280000-05:00,2024-03-15T22:38:18.7280000Z,NOR_BIS,UNO_MAV,BallCalled,Undefined,NoShift,95.45779,71.01393,150.43171,37.86175,84.57398,-63.24963,143.31778,-40.41596,274.18201,-138.3462,315.30753,26.5638,252.94351,137.49884,,,,,,,,,,,,,,,true
fba908c5-f5fa-4988-acd7-79a160be6040,75,c302e3c0-e31c-11ee-8229-eb35683f74ed,954421ad-768a-4933-a03e-3d19164ee648,2024-03-15,17:38:35.87,2024-03-15,22:38:35.87,2024-03-15T17:38:35.8700000-05:00,2024-03-15T22:38:35.8700000Z,NOR_BIS,UNO_MAV,BallCalled,Undefined,NoShift,95.51926,71.03986,150.93759,39.17511,85.29909,-64.21172,140.8443,-40.16889,274.09967,-137.07335,317.91777,26.4929,248.41245,138.47143,,,,,,,,,,,,,,,true
fba908c5-f5fa-4988-acd7-79a160be6040,76,cc2b8e20-e31c-11ee-8229-eb35683f74ed,2a08f417-cfca-4e33-b6e6-60bb818b0abf,2024-03-15,17:38:51.22,2024-03-15,22:38:51.22,2024-03-15T17:38:51.2290000-05:00,2024-03-15T22:38:51.2290000Z,NOR_BIS,UNO_MAV,StrikeCalled,Undefined,NoShift,95.34301,71.10099,152.35126,40.61321,88.01551,-64.22551,140.45564,-41.68948,271.05098,-135.15478,318.32568,26.02173,249.70721,139.17889,,,,,,,,,,,,,,,true
fba908c5-f5fa-4988-acd7-79a160be6040,77,d65fdc20-e31c-11ee-8229-eb35683f74ed,f9f67c74-ad4a-4533-a9ad-4730a554217a,2024-03-15,17:39:08.37,2024-03-15,22:39:08.37,2024-03-15T17:39:08.3750000-05:00,2024-03-15T22:39:08.3750000Z,NOR_BIS,UNO_MAV,InPlay,Out,NoShift,94.92267,71.29762,148.67676,39.47213,87.97353,-64.11573,141.52598,-39.8238,270.22962,-136.52852,323.25695,24.67493,249.38501,139.81871,,,,,,,,,,,,,,,true
fba908c5-f5fa-4988-acd7-79a160be6040,78,ebed2200-e31c-11ee-8229-eb35683f74ed,90364045-b837-40e7-9a89-d6087d014fef,2024-03-15,17:39:44.53,2024-03-15,22:39:44.53,2024-03-15T17:39:44.5360000-05:00,2024-03-15T22:39:44.5360000Z,NOR_BIS,UNO_MAV,StrikeCalled,Undefined,NoShift,96.0521,72.20805,148.93403,38.10709,85.73055,-62.02442,143.65942,-39.70368,276.47548,-140.81943,322.80028,10.12773,258.39443,134.29114,,,,,,,,,,,,,,,true
fba908c5-f5fa-4988-acd7-79a160be6040,79,f24c7330-e31c-11ee-8229-eb35683f74ed,7e05d5a8-20ed-4169-8885-7a0bfa7bccd7,2024-03-15,17:39:55.23,2024-03-15,22:39:55.23,2024-03-15T17:39:55.2320000-05:00,2024-03-15T22:39:55.2320000Z,NOR_BIS,UNO_MAV,StrikeCalled,Undefined,NoShift,97.2811,73.36812,149.31036,38.64063,88.52344,-63.90494,145.21188,-40.50221,277.90704,-141.93695,326.29682,8.79689,257.9889,133.07652,,,,,,,,,,,,,,,true
fba908c5-f5fa-4988-acd7-79a160be6040,80,f987f390-e31c-11ee-8229-eb35683f74ed,f611c398-4a78-4548-915d-6315bffaff06,2024-03-15,17:40:07.32,2024-03-15,22:40:07.32,2024-03-15T17:40:07.3230000-05:00,2024-03-15T22:40:07.3230000Z,NOR_BIS,UNO_MAV,BallCalled,Undefined,NoShift,95.51092,71.79211,149.18939,39.33826,90.71269,-63.84446,144.48718,-40.42194,278.20952,-140.84987,326.41232,8.96131,258.33773,133.07699,,,,,,,,,,,,,,,true
fba908c5-f5fa-4988-acd7-79a160be6040,81,019a9a10-e31d-11ee-8229-eb35683f74ed,d92ba639-02a6-4204-8c18-8f30cef29d5a,2024-03-15,17:40:20.89,2024-03-15,22:40:20.89,2024-03-15T17:40:20.8970000-05:00,2024-03-15T22:40:20.8970000Z,NOR_BIS,UNO_MAV,FoulBallNotFieldable,Undefined,NoShift,95.64784,71.81917,148.93682,40.46282,91.89895,-64.22132,144.47662,-39.75386,277.1506,-139.14987,326.28548,11.31227,256.87661,132.5137,,,,,,,,,,,,,,,true
fba908c5-f5fa-4988-acd7-79a160be6040,82,0d823d60-e31d-11ee-8229-eb35683f74ed,a8aca6d1-c235-4cd3-b4a9-cbf434b7f529,2024-03-15,17:40:40.85,2024-03-15,22:40:40.85,2024-03-15T17:40:40.8550000-05:00,2024-03-15T22:40:40.8550000Z,NOR_BIS,UNO_MAV,BallCalled,Undefined,NoShift,96.60332,73.65627,149.86685,40.58145,91.87478,-64.44395,142.97098,-41.46344,274.50763,-140.06509,328.52337,13.28905,256.47858,132.23654,,,,,,,,,,,,,,,true
fba908c5-f5fa-4988-acd7-79a160be6040,83,17adffe0-e31d-11ee-8229-eb35683f74ed,ae97785d-f26f-4b23-9242-4d78dfb95626,2024-03-15,17:40:57.95,2024-03-15,22:40:57.95,2024-03-15T17:40:57.9560000-05:00,2024-03-15T22:40:57.9560000Z,NOR_BIS,UNO_MAV,FoulBallNotFieldable,Undefined,NoShift,96.58288,72.70338,152.3732,41.03489,92.67576,-64.03057,142.2466,-40.61553,275.02908,-138.68059,328.06684,14.92669,255.84444,131.60049,,,,,,,,,,,,,,,true
fba908c5-f5fa-4988-acd7-79a160be6040,84,26bf6be0-e31d-11ee-8229-eb35683f74ed,707c9859-b301-4c8e-8137-e3c1fbafbabd,2024-03-15,17:41:23.23,2024-03-15,22:41:23.23,2024-03-15T17:41:23.2300000-05:00,2024-03-15T22:41:23.2300000Z,NOR_BIS,UNO_MAV,InPlay,Out,NoShift,96.41943,73.19395,150.19607,42.11481,92.66918,-64.2435,142.15925,-41.56179,276.83341,-140.13121,328.38968,20.04836,256.43111,132.99771,,,,,,,,,,,,,,,true
fba908c5-f5fa-4988-acd7-79a160be6040,85,6c77eea0-e31d-11ee-8229-eb35683f74ed,ac0d4947-d7ec-402c-9d68-d9fc9fa11e23,2024-03-15,17:43:20.20,2024-03-15,22:43:20.20,2024-03-15T17:43:20.2080000-05:00,2024-03-15T22:43:20.2080000Z,UNO_MAV,NOR_BIS,FoulBallNotFieldable,Undefined,NoShift,83.7032,70.75123,146.92304,48.20537,69.16709,-48.4206,144.66335,-36.31653,227.44106,-128.76447,323.77381,17.24665,267.18402,140.6802,,,,,,,,,,,,,,,true
fba908c5-f5fa-4988-acd7-79a160be6040,86,7aa87080-e31d-11ee-8229-eb35683f74ed,3ac650b6-2c29-4f1e-9a05-9cf960e5d170,2024-03-15,17:43:43.98,2024-03-15,22:43:43.98,2024-03-15T17:43:43.9810000-05:00,2024-03-15T22:43:43.9810000Z,UNO_MAV,NOR_BIS,BallCalled,Undefined,NoShift,87.13907,74.68734,145.23363,50.30627,70.86814,-48.88737,142.06701,-37.64161,218.03777,-125.97612,316.32045,-20.32525,266.62339,139.1865,,,,,,,,,,,,,,,true
fba908c5-f5fa-4988-acd7-79a160be6040,87,83776220-e31d-11ee-8229-eb35683f74ed,a1da5aec-4a03-462e-88ae-1af2750f4cbd,2024-03-15,17:43:58.76,2024-03-15,22:43:58.76,2024-03-15T17:43:58.7670000-05:00,2024-03-15T22:43:58.7670000Z,UNO_MAV,NOR_BIS,InPlay,Single,NoShift,87.14321,74.38891,147.0951,48.969,70.22018,-49.6528,143.20172,-38.51323,245.34273,-138.88206,313.43913,-23.56756,263.94559,139.05522,,,,,,,,,,,,,,,true
fba908c5-f5fa-4988-acd7-79a160be6040,88,a7276e40-e31d-11ee-8229-eb35683f74ed,b02530ea-151f-42b0-ae66-d55c800639f2,2024-03-15,17:44:58.63,2024-03-15,22:44:58.63,2024-03-15T17:44:58.6320000-05:00,2024-03-15T22:44:58.6320000Z,UNO_MAV,NOR_BIS,BallCalled,Undefined,NoShift,63.14743,60.61321,141.11218,25.66831,72.72176,-52.59019,138.57606,-29.58212,255.97681,-144.57222,318.78408,-7.67908,262.3304,139.62087,,,,,,,,,,,,,,,true
fba908c5-f5fa-4988-acd7-79a160be6040,89,b2de3d90-e31d-11ee-8229-eb35683f74ed,acf4468a-c937-4962-9611-7f9840db9acd,2024-03-15,17:45:18.30,2024-03-15,22:45:18.30,2024-03-15T17:45:18.3090000-05:00,2024-03-15T22:45:18.3090000Z,UNO_MAV,NOR_BIS,FoulBallNotFieldable,Undefined,NoShift,63.71922,59.48777,138.17332,25.93002,71.52574,-50.51137,140.32863,-29.10754,254.77106,-143.35312,318.55427,-8.56558,258.36097,137.54553,,,,,,,,,,,,,,,true
fba908c5-f5fa-4988-acd7-79a160be6040,90,d88dc330-e31d-11ee-8229-eb35683f74ed,84f19ead-a35a-40a4-94ac-85d195f626cd,2024-03-15,17:46:21.53,2024-03-15,22:46:21.53,2024-03-15T17:46:21.5330000-05:00,2024-03-15T22:46:21.5330000Z,UNO_MAV,NOR_BIS,FoulBallNotFieldable,Undefined,NoShift,63.42388,59.88058,140.80748,26.4729,71.52087,-51.15176,139.27827,-28.01676,252.80904,-145.53482,318.5925,-6.41022,260.87158,135.57061,,,,,,,,,,,,,,,true
fba908c5-f5fa-4988-acd7-79a160be6040,91,e868e7d0-e31d-11ee-8229-eb35683f74ed,7dba6ece-a807-4ce0-8d81-0fb16363ad8b,2024-03-15,17:46:48.08,2024-03-15,22:46:48.08,2024-03-15T17:46:48.0840000-05:00,2024-03-15T22:46:48.0840000Z,UNO_MAV,NOR_BIS,InPlay,Double,NoShift,63.90521,60.08576,140.8562,26.532,77.4836,-54.63572,138.58369,-29.5182,253.7874,-142.81808,318.64061,-4.67343,258.68747,138.03061,,,,,,,,,,,,,,,true
fba908c5-f5fa-4988-acd7-79a160be6040,92,0a5c28c0-e31e-11ee-8229-eb35683f74ed,1bbf1851-066c-4765-96d2-313c5288d9ba,2024-03-15,17:47:45.11,2024-03-15,22:47:45.11,2024-03-15T17:47:45.1100000-05:00,2024-03-15T22:47:45.1100000Z,UNO_MAV,NOR_BIS,BallCalled,Undefined,NoShift,83.66057,47.92128,142.1233,24.51554,75.31482,-56.68408,140.73905,-37.75327,257.98258,-149.66591,320.72016,-10.64229,264.12752,140.12554,,,,,,,,,,,,,,,true
fba908c5-f5fa-4988-acd7-79a160be6040,93,1471f240-e31e-11ee-8229-eb35683f74ed,e57c13df-0824-4ffb-b878-a169acd8cdea,2024-03-15,17:48:01.97,2024-03-15,22:48:01.97,2024-03-15T17:48:01.9710000-05:00,2024-03-15T22:48:01.9710000Z,UNO_MAV,NOR_BIS,StrikeCalled,Undefined,NoShift,83.85014,48.39115,143.78556,22.6345,80.22808,-61.27918,143.06505,-38.87196,258.8305,-149.1496,322.03951,-9.15474,264.48123,137.31895,,,,,,,,,,,,,,,true
fba908c5-f5fa-4988-acd7-79a160be6040,94,1eebfbd0-e31e-11ee-8229-eb35683f74ed,08e6fdae-3ed7-4d4f-b93f-623515b2f061,2024-03-15,17:48:19.58,2024-03-15,22:48:19.58,2024-03-15T17:48:19.5800000-05:00,2024-03-15T22:48:19.5800000Z,UNO_MAV,NOR_BIS,FoulBallNotFieldable,Undefined,NoShift,84.78679,49.08557,138.70858,14.27984,78.81037,-59.02861,141.54272,-37.2461,254.74479,-143.45382,323.6689,-9.08672,262.58631,137.00179,,,,,,,,,,,,,,,true
fba908c5-f5fa-4988-acd7-79a160be6040,95,3bcdef60-e31e-11ee-8229-eb35683f74ed,c8746bda-9a6b-4d5a-812e-a53bcfaba0cf,2024-03-15,17:49:08.06,2024-03-15,22:49:08.06,2024-03-15T17:49:08.0630000-05:00,2024-03-15T22:49:08.0630000Z,UNO_MAV,NOR_BIS,FoulBallNotFieldable,Undefined,NoShift,102.63955,60.88396,146.58387,24.16765,82.29999,-61.59366,142.24817,-38.04633,257.42807,-145.08387,320.40593,-9.55287,261.93252,137.96535,,,,,,,,,,,,,,,true
fba908c5-f5fa-4988-acd7-79a160be6040,96,4a150680-e31e-11ee-8229-eb35683f74ed,38942f53-3663-4ff6-b26d-1a0f0261d183,2024-03-15,17:49:32.01,2024-03-15,22:49:32.01,2024-03-15T17:49:32.0140000-05:00,2024-03-15T22:49:32.0140000Z,UNO_MAV,NOR_BIS,InPlay,Out,NoShift,103.06769,61.47952,145.01824,23.96351,84.02897,-63.24634,140.98751,-40.6004,258.59113,-148.12586,322.02727,-10.2229,263.24002,136.93637,,,,,,,,,,,,,,,true
fba908c5-f5fa-4988-acd7-79a160be6040,97,62160b80-e31e-11ee-8229-eb35683f74ed,4cf864b5-40b6-4f9e-8dc8-ccea13cc94a9,2024-03-15,17:50:12.27,2024-03-15,22:50:12.27,2024-03-15T17:50:12.2790000-05:00,2024-03-15T22:50:12.2790000Z,UNO_MAV,NOR_BIS,BallCalled,Undefined,NoShift,93.57045,75.92887,147.95395,45.59482,70.69697,-54.49853,141.15673,-17.18386,236.12838,-130.55523,316.95768,-13.81796,266.00536,142.25642,,,,,,,,,,,,,,,true
fba908c5-f5fa-4988-acd7-79a160be6040,98,702f34d0-e31e-11ee-8229-eb35683f74ed,c70c0197-92f2-4dc9-892f-092a5539f898,2024-03-15,17:50:35.89,2024-03-15,22:50:35.89,2024-03-15T17:50:35.8960000-05:00,2024-03-15T22:50:35.8960000Z,UNO_MAV,NOR_BIS,StrikeSwinging,Undefined,NoShift,93.50171,76.74231,149.82873,47.14823,72.03049,-54.87903,141.24449,-18.78039,237.62624,-130.58652,316.90585,-14.12839,264.98478,142.35079,,,,,,,,,,,,,,,true
fba908c5-f5fa-4988-acd7-79a160be6040,99,7c04d6c0-e31e-11ee-8229-eb35683f74ed,9a3f7968-ea54-48ef-a417-2da895c66dd9,2024-03-15,17:50:55.76,2024-03-15,22:50:55.76,2024-03-15T17:50:55.7660000-05:00,2024-03-15T22:50:55.7660000Z,UNO_MAV,NOR_BIS,InPlay,Out,NoShift,96.17924,77.09039,149.38701,50.33394,72.50978,-55.32231,142.35858,-18.15284,250.06774,-134.36414,318.69631,-14.91756,261.16617,139.56509,,,,,,,,,,,,,,,true
fba908c5-f5fa-4988-acd7-79a160be6040,100,92b34410-e31e-11ee-8229-eb35683f74ed,3c3b2638-9e05-4679-a242-275f9fcf2f90,2024-03-15,17:51:33.79,2024-03-15,22:51:33.79,2024-03-15T17:51:33.7970000-05:00,2024-03-15T22:51:33.7970000Z,UNO_MAV,NOR_BIS,BallCalled,Undefined,NoShift,93.35074,80.2214,144.49283,53.8691,73.05432,-53.29911,145.44955,-36.55729,243.13859,-131.90353,320.15289,-14.80606,261.89084,142.49063,,,,,,,,,,,,,,,true
fba908c5-f5fa-4988-acd7-79a160be6040,101,9de52bf0-e31e-11ee-8229-eb35683f74ed,5410763c-a859-4bbc-a97e-aeaaddf7f055,2024-03-15,17:51:52.58,2024-03-15,22:51:52.58,2024-03-15T17:51:52.5880000-05:00,2024-03-15T22:51:52.5880000Z,UNO_MAV,NOR_BIS,BallCalled,Undefined,NoShift,94.73717,80.70908,143.67593,54.28838,78.55266,-58.84055,144.49475,-35.21106,224.39826,-124.14318,317.37369,-16.20913,259.51953,140.43087,,,,,,,,,,,,,,,true
fba908c5-f5fa-4988-acd7-79a160be6040,102,a81cae40-e31e-11ee-8229-eb35683f74ed,2b8f6d24-9de6-4578-91a0-580874be49f6,2024-03-15,17:52:09.73,2024-03-15,22:52:09.73,2024-03-15T17:52:09.7350000-05:00,2024-03-15T22:52:09.7350000Z,UNO_MAV,NOR_BIS,FoulBallNotFieldable,Undefined,NoShift,94.52129,80.44942,141.12291,50.94291,79.35198,-58.89811,143.66555,-37.4964,232.6416,-127.81061,315.93046,-17.43213,262.73353,142.54933,,,,,,,,,,,,,,,true
fba908c5-f5fa-4988-acd7-79a160be6040,103,b7488010-e31e-11ee-8229-eb35683f74ed,4f15e38b-6293-4b41-8827-1a7426f562c2,2024-03-15,17:52:35.22,2024-03-15,22:52:35.22,2024-03-15T17:52:35.2250000-05:00,2024-03-15T22:52:35.2250000Z,UNO_MAV,NOR_BIS,StrikeCalled,Undefined,NoShift,92.2374,79.80446,145.57113,51.90368,78.03138,-59.47112,143.38214,-39.80902,235.30769,-131.45875,314.65473,-18.32864,264.72984,144.50767,,,,,,,,,,,,,,,true
fba908c5-f5fa-4988-acd7-79a160be6040,104,c3720e60-e31e-11ee-8229-eb35683f74ed,7bf30544-ab21-4dbe-b911-5cafce2ae9d3,2024-03-15,17:52:55.66,2024-03-15,22:52:55.66,2024-03-15T17:52:55.6620000-05:00,2024-03-15T22:52:55.6620000Z,UNO_MAV,NOR_BIS,FoulBallNotFieldable,Undefined,NoShift,92.3285,79.66759,147.52761,52.17738,89.5123,-66.24556,144.34524,-37.495,240.92691,-132.71847,313.26225,-18.20029,258.86752,141.37588,,,,,,,,,,,,,,,true
fba908c5-f5fa-4988-acd7-79a160be6040,105,d0173550-e31e-11ee-8229-eb35683f74ed,daaafc12-76d9-4124-8d2c-948405ee3033,2024-03-15,17:53:16.84,2024-03-15,22:53:16.84,2024-03-15T17:53:16.8420000-05:00,2024-03-15T22:53:16.8420000Z,UNO_MAV,NOR_BIS,StrikeSwinging,Undefined,NoShift,92.55941,79.71042,148.35601,52.25915,86.67162,-65.95318,142.93187,-39.75189,236.16607,-130.23151,312.21739,-19.60388,261.88016,140.38288,,,,,,,,,,,,,,,true
fba908c5-f5fa-4988-acd7-79a160be6040,106,1785cc80-e31f-11ee-8229-eb35683f74ed,1f01ebfa-5e3b-4b5f-b4bf-62e32e4d07fa,2024-03-15,17:55:16.61,2024-03-15,22:55:16.61,2024-03-15T17:55:16.6110000-05:00,2024-03-15T22:55:16.6110000Z,NOR_BIS,UNO_MAV,StrikeCalled,Undefined,NoShift,97.68949,72.61364,150.67214,30.58489,93.79383,-66.97254,143.20512,-36.38839,275.05792,-138.89369,327.99825,11.92093,263.05377,131.14502,,,,,,,,,,,,,,,true
fba908c5-f5fa-4988-acd7-79a160be6040,107,1eb1e390-e31f-11ee-8229-eb35683f74ed,209e3379-c8e0-478a-afdb-c9ab4979bd49,2024-03-15,17:55:28.70,2024-03-15,22:55:28.70,2024-03-15T17:55:28.7020000-05:00,2024-03-15T22:55:28.7020000Z,NOR_BIS,UNO_MAV,BallCalled,Undefined,NoShift,96.76953,72.53581,151.78614,31.74272,93.22781,-67.51763,145.07687,-36.92071,279.28358,-139.63546,322.18198,11.87537,261.18472,130.94217,,,,,,,,,,,,,,,true
fba908c5-f5fa-4988-acd7-79a160be6040,108,29024510-e31f-11ee-8229-eb35683f74ed,5334e476-2855-417b-9340-422bc2b7d402,2024-03-15,17:55:45.98,2024-03-15,22:55:45.98,2024-03-15T17:55:45.9890000-05:00,2024-03-15T22:55:45.9890000Z,NOR_BIS,UNO_MAV,FoulBallNotFieldable,Undefined,NoShift,96.45593,72.79971,152.86503,32.10152,92.68389,-67.91228,145.71573,-39.65862,276.38178,-141.75358,327.13256,12.01686,263.16553,131.30269,,,,,,,,,,,,,,,true
fba908c5-f5fa-4988-acd7-79a160be6040,109,3bf88c60-e31f-11ee-8229-eb35683f74ed,8883d8e9-17d6-4dfa-931d-6cc93c795840,2024-03-15,17:56:17.78,2024-03-15,22:56:17.78,2024-03-15T17:56:17.7810000-05:00,2024-03-15T22:56:17.7810000Z,NOR_BIS,UNO_MAV,BallCalled,Undefined,NoShift,96.79641,73.10261,153.89535,32.51764,92.87451,-66.62657,144.42691,-38.9644,275.6116,-143.58651,323.31833,15.65886,261.92133,130.74166,,,,,,,,,,,,,,,true
fba908c5-f5fa-4988-acd7-79a160be6040,110,434aa200-e31f-11ee-8229-eb35683f74ed,3f8cfc8a-ebf0-4c11-88bd-7fc6198edd20,2024-03-15,17:56:30.12,2024-03-15,22:56:30.12,2024-03-15T17:56:30.1250000-05:00,2024-03-15T22:56:30.1250000Z,NOR_BIS,UNO_MAV,FoulBallNotFieldable,Undefined,NoShift,95.67147,71.84542,154.10222,33.99491,93.15328,-66.98124,146.29439,-37.79521,275.63029,-143.98477,326.17936,15.15645,262.33581,131.50081,,,,,,,,,,,,,,,true
fba908c5-f5fa-4988-acd7-79a160be6040,111,4c1b1a40-e31f-11ee-8229-eb35683f74ed,9dcff513-b7b2-4893-a316-07941ed00416,2024-03-15,17:56:44.87,2024-03-15,22:56:44.87,2024-03-15T17:56:44.8750000-05:00,2024-03-15T22:56:44.8750000Z,NOR_BIS,UNO_MAV,StrikeCalled,Undefined,NoShift,93.32445,70.80962,152.96367,35.33971,93.2942,-67.42282,143.15133,-40.64493,273.41397,-147.22023,328.90147,16.43919,260.10192,131.21352,,,,,,,,,,,,,,,true
fba908c5-f5fa-4988-acd7-79a160be6040,112,5baa8fe0-e31f-11ee-8229-eb35683f74ed,11757304-231e-4938-a66b-59e9f7f544b5,2024-03-15,17:57:10.95,2024-03-15,22:57:10.95,2024-03-15T17:57:10.9540000-05:00,2024-03-15T22:57:10.9540000Z,NOR_BIS,UNO_MAV,FoulBallNotFieldable,Undefined,NoShift,95.25701,72.74469,149.47795,35.53625,84.55516,-61.40998,144.47486,-40.10489,275.18114,-142.99591,321.68692,12.17325,261.84491,132.23818,,,,,,,,,,,,,,,true
fba908c5-f5fa-4988-acd7-79a160be6040,113,66660f40-e31f-11ee-8229-eb35683f74ed,4ed49b82-7dc8-49bc-b23d-01ef2cd4640c,2024-03-15,17:57:28.96,2024-03-15,22:57:28.96,2024-03-15T17:57:28.9690000-05:00,2024-03-15T22:57:28.9690000Z,NOR_BIS,UNO_MAV,StrikeSwinging,Undefined,NoShift,94.00155,71.64822,149.70674,36.84013,90.31869,-66.54493,143.91174,-38.95114,273.90429,-140.75658,322.25858,16.79343,261.01524,131.7166,,,,,,,,,,,,,,,true
fba908c5-f5fa-4988-acd7-79a160be6040,114,6e67ece0-e31f-11ee-8229-eb35683f74ed,bb0f9d4f-ff25-4363-895e-1766bad26d7a,2024-03-15,17:57:42.43,2024-03-15,22:57:42.43,2024-03-15T17:57:42.4300000-05:00,2024-03-15T22:57:42.4300000Z,NOR_BIS,UNO_MAV,InPlay,Out,NoShift,94.65841,71.43282,149.96755,39.1345,92.61789,-66.35052,145.07817,-39.31454,275.12202,-142.86638,324.4745,16.55443,261.15084,131.23917,,,,,,,,,,,,,,,true
fba908c5-f5fa-4988-acd7-79a160be6040,115,81348c20-e31f-11ee-8229-eb35683f74ed,341e37af-188c-4b3a-83e1-535a7a6f6113,2024-03-15,17:58:13.95,2024-03-15,22:58:13.95,2024-03-15T17:58:13.9590000-05:00,2024-03-15T22:58:13.9590000Z,NOR_BIS,UNO_MAV,FoulBallNotFieldable,Undefined,NoShift,96.54609,73.36173,145.53089,45.70985,72.31348,-49.47711,150.24809,-29.92085,243.82503,-138.94429,310.34618,-18.22326,260.4951,137.4427,,,,,,,,,,,,,,,true
