PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2024-04-21,13:31:17.81,1,1,"Kreiling, Harrison",1000098154,Right,UNO_MAV,"Gross, Carson",1000052741,Right,NCB,Undefined,1,Top,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,92.66671,-3.391774,-4.08727,2333.434417,216.906969,1:15,5.3691,2.73658,5.70814,-15.60359,17.7454,12.41902,0.89697,-0.04302,83.75609,-6.367034,-1.873507,0.415636,,,,,,,,,,,,-7.61355,10.4406,-2.4017,50,5.07465,9.01303,-133.90441,-8.43209,-13.66354,32.03581,-13.43694,UNO_MAV,NCB,TalAndersonField,D1,SUM,20240421-TalAndersonField-1,57ff78f0-000d-11ef-a5d4-7718d02a69b3,90.68622,,,8.91062,,,,,,,605d5730-de62-4482-819b-0e44ab366b76,2024-04-21,18:31:17.81,2024-04-21T13:31:17.8102714-05:00,2024-04-21T18:31:17.8102714Z,,v3,471375,471391,,"Dick, Cardel",1000197604,Right,UNO_MAV,0393f4ed-6d72-4e59-b7a6-0ba3a029257a,54.78972,-135.04546,16.01791,5.36646,-7.9535,-6.71847,-2.73139,9.4997,-6.83177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2024-04-21,13:31:33.18,1,2,"Kreiling, Harrison",1000098154,Right,UNO_MAV,"Gross, Carson",1000052741,Right,NCB,Undefined,1,Top,0,1,0,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,92.45864,-1.586499,-3.897249,2235.522099,217.521595,1:15,5.35749,2.84538,5.68186,-17.29926,16.27595,11.54461,2.43323,0.16902,83.12422,-4.882165,-1.840034,0.417043,,,,,,,,,,,,-7.12111,9.12918,-2.52411,50,5.21304,8.58458,-133.73072,-4.25643,-12.69226,33.0881,-15.90275,UNO_MAV,NCB,TalAndersonField,D1,SUM,20240421-TalAndersonField-1,61260070-000d-11ef-a5d4-7718d02a69b3,90.38026,,,9.33442,,,,,,,605d5730-de62-4482-819b-0e44ab366b76,2024-04-21,18:31:33.18,2024-04-21T13:31:33.1861434-05:00,2024-04-21T18:31:33.1861434Z,,v3,471375,471391,,"Dick, Cardel",1000197604,Right,UNO_MAV,1ccb5cdb-6008-48af-a6db-495529f9f73a,54.81447,-134.91667,16.54405,5.35539,-3.68644,-7.95137,-2.83995,9.0395,-6.34613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2024-04-21,13:31:51.04,1,3,"Kreiling, Harrison",1000098154,Right,UNO_MAV,"Gross, Carson",1000052741,Right,NCB,Undefined,1,Top,0,1,1,Slider,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,83.85786,0.941753,-1.651456,2333.424673,107.275106,9:30,5.20481,3.00103,5.68237,-33.98018,6.21256,-15.88292,3.25142,0.13764,76.59638,-5.336539,-4.486836,0.456294,,,,,,,,,,,,7.54441,3.28965,-2.85207,50,5.26306,4.16673,-121.70745,0.85458,11.26845,24.82677,-27.26054,UNO_MAV,NCB,TalAndersonField,D1,SUM,20240421-TalAndersonField-1,6bd39d20-000d-11ef-a5d4-7718d02a69b3,82.60552,,,7.26147,,,,,,,605d5730-de62-4482-819b-0e44ab366b76,2024-04-21,18:31:51.04,2024-04-21T13:31:51.0446522-05:00,2024-04-21T18:31:51.0446522Z,,v3,471375,471391,,"Dick, Cardel",1000197604,Right,UNO_MAV,600a7168-2c95-4543-a7d6-7b1d96416d9e,54.81545,-122.68581,12.41339,5.20822,1.92885,-13.63027,-3.00752,3.72267,5.63423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2024-04-21,13:32:06.82,1,4,"Kreiling, Harrison",1000098154,Right,UNO_MAV,"Gross, Carson",1000052741,Right,NCB,Undefined,1,Top,0,1,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,94.3328,0.245846,-3.255988,2164.525042,210.255223,1:00,5.3737,2.66525,5.75286,-13.48564,18.30907,10.06123,4.47913,0.4694,85.44911,-2.352944,-1.459473,0.405834,,,,,,,,,,,,-6.0274,9.52249,-2.40079,50,5.38593,7.30578,-136.71554,0.20393,-11.34843,31.60787,-14.24501,UNO_MAV,NCB,TalAndersonField,D1,SUM,20240421-TalAndersonField-1,753a13d0-000d-11ef-a5d4-7718d02a69b3,92.8764,,,8.88369,,,,,,,605d5730-de62-4482-819b-0e44ab366b76,2024-04-21,18:32:06.82,2024-04-21T13:32:06.8226490-05:00,2024-04-21T18:32:06.8226490Z,,v3,471375,471391,,"Dick, Cardel",1000197604,Right,UNO_MAV,1ae95d8d-cbe8-4e7e-8fa0-6974507c8fee,54.74306,-137.80775,15.80394,5.37038,0.69616,-7.1225,-2.66002,7.69793,-5.67422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2024-04-21,13:32:24.15,1,5,"Kreiling, Harrison",1000098154,Right,UNO_MAV,"Gross, Carson",1000052741,Right,NCB,Undefined,1,Top,0,2,2,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,94.36992,-0.904245,-2.742686,2267.205143,216.609915,1:15,5.20736,2.71522,5.87805,-14.97217,16.71639,11.6067,3.11885,1.13331,85.35836,-3.776897,-0.663046,0.405156,76.14738,18.557382,-171.38316,1452.873539,,,,,51.19022,,,-6.77709,9.14725,-2.50027,50,5.1257,6.03264,-136.83805,-2.61137,-12.73069,32.80987,-14.99105,UNO_MAV,NCB,TalAndersonField,D1,SUM,20240421-TalAndersonField-1,7f878f20-000d-11ef-a5d4-7718d02a69b3,93.03185,17.31195,,9.01156,,,,2.60293,2.9358,-1.87789,605d5730-de62-4482-819b-0e44ab366b76,2024-04-21,18:32:24.15,2024-04-21T13:32:24.1554874-05:00,2024-04-21T18:32:24.1554874Z,,v3,471375,471391,,"Dick, Cardel",1000197604,Right,UNO_MAV,d690371d-62cd-4780-9276-5f7729473b07,54.61951,-137.94123,16.40494,5.20503,-2.10732,-7.49553,-2.71031,6.46069,-6.36534,,2.60293,-104.68066,10.64275,-1.36294,0.23146,-0.02385,0.00588,-0.00541,0.0025,2.9358,35.54348,-16.16146,1.01713,-0.13939,0.02933,0.00015,-0.00389,0.00197,-1.87789,-15.86293,-7.17763,1.64566,-0.41285,0.08032,-0.01521,0.00284,-0.00036,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Low,,,
6,2024-04-21,13:32:44.71,1,6,"Kreiling, Harrison",1000098154,Right,UNO_MAV,"Gross, Carson",1000052741,Right,NCB,Undefined,1,Top,0,2,2,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,87.94939,-3.75972,-3.631842,1572.793011,235.29318,1:45,5.60062,2.43579,5.78315,-28.06029,8.37733,10.43438,-0.24777,-0.0782,80.98126,-8.913921,-1.764532,0.434457,,,,,,,,,,,,-6.40154,5.6304,-2.14265,50,5.27256,7.66124,-127.31884,-9.33543,-10.5202,25.84899,-22.92112,UNO_MAV,NCB,TalAndersonField,D1,SUM,20240421-TalAndersonField-1,8bc8c420-000d-11ef-a5d4-7718d02a69b3,86.75767,,,6.96813,,,,,,,605d5730-de62-4482-819b-0e44ab366b76,2024-04-21,18:32:44.71,2024-04-21T13:32:44.7104442-05:00,2024-04-21T18:32:44.7104442Z,,v3,471375,471391,,"Dick, Cardel",1000197604,Right,UNO_MAV,6a6fc251-8c23-41ff-abe5-7f156acce6d7,54.7178,-128.2731,12.92449,5.60157,-8.48927,-11.46056,-2.43265,8.04961,-5.2601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2024-04-21,13:33:03.20,1,7,"Kreiling, Harrison",1000098154,Right,UNO_MAV,"Gross, Carson",1000052741,Right,NCB,Undefined,1,Top,0,3,2,Slider,Slider,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,85.32903,-0.17717,-2.138834,2653.259885,101.410392,9:30,5.10121,3.1023,5.49308,-35.34561,4.11213,-13.62745,1.9899,-0.035,77.43905,-6.673906,-4.563613,0.452103,72.03378,37.383179,-54.446947,5289.635004,,,,,78.72423,,,6.21217,2.51937,-2.90552,50,5.06197,5.19704,-123.68625,-1.63571,9.49054,27.8471,-28.32515,UNO_MAV,NCB,TalAndersonField,D1,SUM,20240421-TalAndersonField-1,96d4fb90-000d-11ef-a5d4-7718d02a69b3,83.37134,29.03917,,7.88997,,,,0.4115,-0.1281,-0.44013,605d5730-de62-4482-819b-0e44ab366b76,2024-04-21,18:33:03.20,2024-04-21T13:33:03.2013242-05:00,2024-04-21T18:33:03.2013242Z,,v3,471375,471391,,"Dick, Cardel",1000197604,Right,UNO_MAV,670d276e-7e3a-4f42-8da9-0f8f40d68435,55.00484,-124.80797,13.92355,5.10488,-0.49473,-14.16258,-3.10717,4.81475,4.74527,,0.4115,48.81226,-10.7139,0.59509,0.1966,-0.1493,0.05382,-0.01359,0.00187,-0.1281,64.14423,-42.02138,8.84001,-2.23653,0.54125,-0.12045,0.02382,-0.00273,-0.44013,-68.2984,3.31386,2.5735,-1.17822,0.43052,-0.12613,0.02905,-0.00375,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
8,2024-04-21,13:33:24.37,1,8,"Kreiling, Harrison",1000098154,Right,UNO_MAV,"Gross, Carson",1000052741,Right,NCB,Undefined,1,Top,0,3,2,Fastball,Four-Seam,InPlay,Undefined,Popup,Out,1,0,,94.13952,-1.171051,-3.103244,2207.065519,207.86959,1:00,5.1811,2.73958,5.90634,-12.0967,20.15497,9.99827,3.08429,0.68944,84.03872,-3.558063,-1.312215,0.40874,84.15632,82.114195,-37.624838,4579.230968,,,,,18.02798,,,-6.20784,11.08615,-2.49601,50,5.08035,6.9385,-136.27361,-3.09178,-11.40411,36.39024,-11.80827,UNO_MAV,NCB,TalAndersonField,D1,SUM,20240421-TalAndersonField-1,a36c66e0-000d-11ef-a5d4-7718d02a69b3,92.21609,114.58734,,10.1008,,,,2.79903,3.16931,-0.72166,605d5730-de62-4482-819b-0e44ab366b76,2024-04-21,18:33:24.37,2024-04-21T13:33:24.3708346-05:00,2024-04-21T18:33:24.3708346Z,,v3,471375,471391,,"Dick, Cardel",1000197604,Right,UNO_MAV,ec10dd32-af9b-47cd-8730-66bf3e29c7d6,54.58985,-137.49382,18.19512,5.17739,-2.69584,-5.90413,-2.73507,7.3209,-5.70205,,2.79903,13.41244,-8.63524,2.29041,-0.57014,0.14836,-0.03619,0.00693,-0.00071,3.16931,122.26185,-37.42257,6.82522,-1.75287,0.45217,-0.11167,0.02142,-0.0022,-0.72166,-10.33824,-0.14356,0.00179,0.00269,-0.00032,1E-05,0,0,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
9,2024-04-21,13:33:58.77,2,1,"Kreiling, Harrison",1000098154,Right,UNO_MAV,"Sanchez, Brandon",823610,Right,NCB,Undefined,1,Top,1,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,93.06077,-0.309864,-3.495788,2190.740551,216.339162,1:15,5.19339,2.75893,5.91276,-14.87772,18.25706,12.46198,3.66545,0.54891,82.71505,-3.210954,-1.264274,0.414299,,,,,,,,,,,,-7.51445,9.76256,-2.48493,50,5.16007,7.63817,-134.57618,-1.12487,-13.42861,36.1591,-14.72792,UNO_MAV,NCB,TalAndersonField,D1,SUM,20240421-TalAndersonField-1,b7fb2880-000d-11ef-a5d4-7718d02a69b3,90.9789,,,10.34572,,,,,,,605d5730-de62-4482-819b-0e44ab366b76,2024-04-21,18:33:58.77,2024-04-21T13:33:58.7724218-05:00,2024-04-21T18:33:58.7724218Z,,v3,471375,471391,,"Dick, Cardel",1000197604,Right,UNO_MAV,bd22d92f-542b-4ac1-903d-010f0c017fb4,54.57941,-135.80104,18.07955,5.18972,-0.62597,-7.36396,-2.75137,8.09305,-6.7143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2024-04-21,13:34:15.02,2,2,"Kreiling, Harrison",1000098154,Right,UNO_MAV,"Sanchez, Brandon",823610,Right,NCB,Undefined,1,Top,1,1,0,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,83.00043,1.327825,-0.815061,2500.211361,86.016362,8:45,5.1229,2.84295,5.58652,-42.01333,0.43161,-18.88245,2.86207,0.50825,73.64751,-6.455777,-4.183965,0.468905,,,,,,,,,,,,9.10252,0.28736,-2.76092,50,5.21053,2.52522,-120.06767,1.31188,12.81285,30.98032,-31.76955,UNO_MAV,NCB,TalAndersonField,D1,SUM,20240421-TalAndersonField-1,c1ad2720-000d-11ef-a5d4-7718d02a69b3,80.38402,,,9.35292,,,,,,,605d5730-de62-4482-819b-0e44ab366b76,2024-04-21,18:34:15.02,2024-04-21T13:34:15.0206906-05:00,2024-04-21T18:34:15.0206906Z,,v3,471375,471391,,"Dick, Cardel",1000197604,Right,UNO_MAV,5bd1f894-d765-4c7d-9e45-252d390707d4,54.90661,-121.32709,15.49016,5.13095,2.60338,-15.88478,-2.85299,2.00435,6.40643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
